dir,EWCII,VminCII,EWSiIIabs,EWSiIIemi,VSiII
0.0,-0.5431313396624486,-223.3902380088846,0.30574865718744276,-0.29629204987049984,-141.50662620984295
1.0,0.1306990125710684,-212.61184416003184,0.4548276537143783,-0.31748915178322107,-130.7129246863885
2.0,-0.09214670762200669,-204.5528015470853,0.06315032941368673,-0.4150750639680626,-122.64243647183885
3.0,-0.5427326349859959,-215.33119539600463,0.17305295005477203,-0.40732760952438296,-133.43613799535984
4.0,-0.14085806828305486,-234.17062200995792,0.2832289945675226,-0.40684920238630207,-152.3023207119987
5.0,0.030738674243968665,-232.11037992021727,0.6670158129257696,-0.4834127882685403,-150.23915262828808
6.0,-0.026362223864932824,-220.56197517008792,0.4717647273859432,-0.241037798563365,-138.67434661977808
7.0,0.5377359374965258,-206.29030663833063,0.5128522285593441,-0.42624088719343656,-124.38240920000298
8.0,0.6024186829545009,49.451104797361495,0.731069745586824,-0.27541682026289804,-115.73536347685594
9.0,0.44154379699747254,47.390862707587566,0.3626665449700208,-0.25737378027735647,-117.79853156056656
10.0,0.17375877100377085,-211.26417103306488,0.4395190417803299,-0.2994479905481427,-129.36333756907655
11.0,-0.3155577481031791,-225.5358395648222,0.6628438135302741,-0.35627319052521844,-143.65527498888494
12.0,-0.10665597091485624,-244.93755887905903,0.6168462065691195,-0.5049798152701421,-163.08454898425745
13.0,0.09812486148002958,-246.63613069999897,0.4177749636984458,-0.6238351017612274,-164.7855331483896
14.0,-0.14794827992669687,-240.9695467902643,0.35945141007058,-0.591604718462439,-159.1109014512091
15.0,-0.017203152399108055,-229.45616373234088,0.6679464347698206,-0.3861384356323324,-147.58116687339088
16.0,0.2014267398023236,-215.18098321868425,0.5170139971545026,-0.5335910068070273,-133.2857124839287
17.0,0.3054030923391257,-201.96902833985416,0.6686745839306284,-0.4100544188433807,-120.05499374204491
18.0,-0.016652935734583076,-193.36043173599876,0.45120104733971444,-0.4324097136840077,-111.4341710497965
19.0,0.8152362082595053,-191.66185991505884,0.6594230095908351,-0.3097890888218343,-109.73318688573092
20.0,0.7037299262783051,-197.3284438247935,0.5625377310772797,-0.33910399249025236,-115.40781858284485
21.0,0.2929948594968172,-208.84182688271693,0.47754432385946033,-0.4209290385079562,-126.93755316069634
22.0,0.4384801989673986,-223.117007396307,1.0815972410264791,-0.341669507543082,-141.23300755009197
23.0,-0.0634206643449083,-236.3289622751371,0.961299814376283,-0.4117692513402703,-154.4637262920423
24.0,0.13824230615971117,-256.2516484353309,0.8771537161520812,-0.43064203214379115,-174.41470702010105
25.0,0.5840551422989799,-259.7271867920527,1.1032951385260388,-0.40170917376986587,-177.89518140084058
26.0,0.05164424284586343,-257.71475908854006,0.7802368126308735,-0.5757343983161953,-175.8798956101896
27.0,0.1604166823803937,-250.52073919988143,0.5010324835414348,-0.6652929954006797,-168.67565864121133
28.0,0.10082675672951416,-239.24035144013175,0.46639496152463134,-0.6519013625622336,-157.37925026580743
29.0,0.13474345667604773,-225.59093258884923,0.872801397978895,-0.4455916702187267,-143.71044625701256
30.0,-0.15702392615521743,-211.65048293374133,0.5050602089294329,-0.439749791267218,-129.75019811705613
31.0,0.022408199686171866,-199.54130956437976,0.9744892723642703,-0.4097821000764681,-117.62382707543264
32.0,0.5194932952196795,-191.10692435632066,0.7636569501616544,-0.4177800196646197,-109.17746319721198
33.0,1.0689899084196068,-187.6313859995656,0.9693159478000267,-0.2823206263375083,-105.69698881647243
34.0,1.5247823359965855,57.46281528737831,0.7824044409825114,-0.4501398021126217,-107.71227460715669
35.0,0.9022285470905389,50.26879539875299,0.7499472763923014,-0.3087572525199783,-114.91651157613497
36.0,0.5800033959393083,38.988407639036595,-0.03836106476265031,-0.5870525045944897,-126.21291995147232
37.0,0.800101758842257,-221.76764020280234,1.1537999453110157,-0.31517577385518225,-139.88172396030043
38.0,0.852164508127901,-235.70808985791024,1.1322645644258225,-0.3234389368423748,-153.84197210022361
39.0,0.4981667510110181,-247.81726322727178,0.8588246291563056,-0.36696251303726846,-165.96834314191366
40.0,0.8694032196381185,-20.95381393091752,0.7466387978493654,-0.5839774146874543,-186.24027257492128
41.0,0.4645556836838004,-272.4513880880095,1.0320176349196826,-0.3936774903254812,-190.63745384310852
42.0,-0.03011065548253354,-272.63833842639895,0.8685580810132627,-0.6793212342203893,-190.82466969188897
43.0,0.6304350075701401,-268.60299393502316,1.0319783965312035,-0.5849106022244696,-186.783594129507
44.0,0.5379499990020867,-260.74036224854456,0.5202667820509612,-0.6970472064351825,-178.90979578785945
45.0,0.3871905052018953,-2.7134635481574128,0.7743909007183664,-0.6185138218946904,-167.9740169085765
46.0,0.16459481707133897,-236.91113689046153,0.7041396155558075,-0.5993236370834804,-155.04672772249972
47.0,0.03837301970021119,-223.27711382491887,0.8541763990709305,-0.3523408062276334,-141.39334136483836
48.0,0.5815726583056838,-210.25261651337567,0.6349425718663422,-0.41529003768194206,-128.35034642095718
49.0,0.9285013479542403,-199.11257349981892,0.7450281084627949,-0.6285029524391836,-117.19448211194299
50.0,0.6407594231842145,-190.9474498115933,0.6386568881790844,-0.41614283450199996,-109.01776216377712
51.0,1.0464200545682805,-186.55650464502446,0.6123482583090929,-0.4060217726814401,-104.62058089555659
52.0,1.2726193407436266,60.73707468392143,0.8887740401921179,-0.3526794131041162,-104.43336504677615
53.0,1.7171420472015386,56.70173019254562,0.9635004282588828,-0.5096635662332814,-108.4744406091914
54.0,1.0020393123817208,48.83909850603372,0.43907400625115794,-0.5497208378908145,-116.34823895080565
55.0,1.2329214497248255,37.918828796136424,0.5576909916203823,-0.5991199354292652,-127.28401783005533
56.0,1.4558100244018286,25.0098731480173,1.113880549527477,-0.43012344982630296,-140.21130701613208
57.0,1.2283761492594583,11.375850082374772,1.3968364300190999,-0.23797920976744608,-153.86469337386004
58.0,0.9734971411964991,-248.75527621959168,1.10390561771266,-0.26484534935430487,-166.90768831770794
59.0,0.9401566086242047,-259.895319233215,0.5079387999141229,-0.5450712509708938,-178.06355262672213
60.0,0.13870580138992766,-275.5879813040132,0.5661282077809556,-0.34980652249998956,-193.77850170690755
61.0,-0.033439647622690936,-282.8017414375917,0.905428948331976,-0.41062613151499017,-201.00250695628893
62.0,0.228619105273565,-38.325222274539314,1.3659575151231846,-0.37940773822361457,-203.63635211445356
63.0,0.5876355568887084,-36.11422832096553,0.8699339218776332,-0.49577175853046707,-201.4222180662766
64.0,0.5860439656931825,-29.278558079320913,0.6157602912331688,-0.8475262242110919,-194.5768396791964
65.0,0.8893426128503933,-18.48733457994644,1.2822212499053183,-0.5133335052563901,-183.77029028425306
66.0,0.6266694441482427,-4.796877965720378,1.2146147738372715,-0.3034135452902966,-170.06039022991644
67.0,0.9000632136854909,10.452694482950834,0.800467002664222,-0.4167810098527854,-154.78916005598998
68.0,0.5297792487826862,-221.3379806257541,0.6571622832733647,-0.5693675257689345,-139.45145417274796
69.0,0.9178796929734513,39.651751401151465,0.7640566156203625,-0.5105957760556741,-125.5486340962398
70.0,0.9203855106226836,50.743028737759005,0.887528951188401,-0.37675262322451974,-114.44160472215619
71.0,0.6935613815853663,57.95678887133753,0.43549937930374416,-0.5231065605349121,-107.21759947274153
72.0,1.0685246967299418,60.58689869877493,0.4125445428930185,-0.7051712399892545,-104.58375431461018
73.0,1.4864784351371725,58.375904745234436,0.7428080154408786,-0.44289501542709103,-106.79788836278715
74.0,1.6107462120967644,51.5402345036231,0.6453199242229594,-0.5290045450773871,-113.64326674986732
75.0,1.720410453132337,40.74901100414878,0.8770271152692031,-0.5018810746192742,-124.44981614481065
76.0,1.5566975476453924,27.058554389922712,0.6780651085148838,-0.6395393247045291,-138.1597161991473
77.0,1.8072567455330704,11.808981941284783,0.9377863335743135,-0.5443532854152149,-153.43094637307374
78.0,0.8510268737924931,-250.6136009310232,0.9528927560388843,-0.3854454958980076,-168.76865225628248
79.0,0.5336617685534235,-264.49670396740567,0.46572344158439893,-0.41250627354986447,-182.67147233282395
80.0,0.09368343577683295,-289.85801781900756,0.5962456955177851,-0.45050553824006234,-208.06880479211299
81.0,0.5907044387898819,-48.15064470100012,0.7567572304946196,-0.6312820172357368,-213.47572878788733
82.0,1.095467578869274,-48.38052521062824,1.2728356133694751,-0.5793953434066506,-213.70593577805948
83.0,0.7702293473608207,-43.41852805140033,0.616244322191926,-0.9667197641963885,-208.7368914985
84.0,0.820017275790796,-33.75036807754857,0.6747780440578375,-0.7708743942851995,-199.05500062477242
85.0,0.9700283172547504,-20.322432149346557,1.042766690711874,-0.57378949107098,-185.60799409320535
86.0,0.9541943193876058,-4.4491401933276125,0.695239217812152,-0.5765105558771104,-169.71215859394178
87.0,0.5597308406105228,12.315719378052332,0.9376773225545736,-0.36972698313432933,-152.9234892584434
88.0,0.5780364667374102,28.3310853023233,0.3870675497149876,-0.6004204805860615,-136.88537801476383
89.0,1.2244696857276915,42.029261977244786,0.6559007291848848,-0.45876566893674275,-123.16774693559853
90.0,0.36200614234001377,52.06937642900998,0.794226660052692,-0.4293518339769265,-113.11337332734938
91.0,1.0950106418947794,57.46863230152562,0.5179595224984842,-0.5141744389617994,-107.70644933157502
92.0,1.2966457037866401,57.69851281115375,0.7768766004075722,-0.29707310779157814,-107.47624234140288
93.0,1.627982044912157,52.73651565195912,0.8033297071084239,-0.6484316552241419,-112.44528662092907
94.0,1.8727009301283417,43.06835567810736,0.9344166146740055,-0.4722504554787865,-122.12717749465665
95.0,1.6496318000446333,29.640419749805496,0.8042814919801526,-0.6328018335565281,-135.57418402625703
96.0,1.777797698274323,13.767127793886402,1.060027102752957,-0.4528308696913569,-151.4700195254873
97.0,1.2457211053502053,-2.997731777560109,1.2584477930788518,-0.36435209513749756,-168.25868886101898
98.0,0.6383914278166402,-266.11972669235416,0.44994987319458274,-0.5308445054647629,-184.29680010466527
