dir,EWCII,VminCII,EWSiIIabs,EWSiIIemi,VSiII
0.0,0.3862338040198106,25.737198257689275,0.48374859436748474,-0.7228994334233325,-139.4829489458189
1.0,0.3566864175669546,32.76928858339841,0.24086880652317297,-0.5878085524094314,-132.44087151522606
2.0,0.6670606271748496,40.19742328886199,0.6498280295976911,-0.39452291958287844,-125.0021872352091
3.0,0.720769390979535,33.16533296321943,0.9034864921708449,-0.6153980595403683,-132.0442646658019
4.0,0.09621477401255146,17.95825578781698,0.9000267162537433,-0.6114561996520852,-147.2729392139179
5.0,-0.08146981409964779,17.658203595228855,0.06198674772506335,-1.0622263712147892,-147.57341754621652
6.0,0.8003204004650084,25.192668048796868,0.09050632631835964,-0.8871082372815184,-140.0282525066518
7.0,0.6598501291703923,36.148062056801116,0.5712373861417628,-0.41190992459893655,-129.05729944512674
8.0,1.076123898433025,44.106864390548566,0.4511348754454113,-0.6348509154371056,-121.08719387292928
9.0,0.8484181928333767,44.40691658307012,0.6574619834625106,-0.49655530926373226,-120.78671554066396
10.0,0.7515369978462422,36.872452129502115,0.8778331698413362,-0.4277476401617558,-128.33188058016214
11.0,0.4001451916608023,25.917058121564434,0.7521161312370935,-0.659035496990391,-139.3028336416872
12.0,0.10933892490406646,9.823777152554218,0.38688641980013905,-1.0500216502003679,-155.41897058648962
13.0,0.12426086077896871,6.707962137521359,0.18268952170283564,-1.018700099889494,-158.53921073973507
14.0,-0.4888013596774285,9.245878694201721,-0.3710836625409406,-1.2583274724186801,-155.99768978690736
15.0,-0.11843360278695383,16.757494130789695,0.2931758197985085,-0.6672668990170816,-148.47540621484856
16.0,0.6735845923417537,27.230077157319986,0.37188544569323784,-0.6481846634064404,-137.98794983201844
17.0,0.8138339995180747,37.85750760894082,0.749218362392185,-0.5404076103192343,-127.34542610671424
18.0,1.2530019074981567,45.79217407865761,0.6564956307602952,-0.5276272821032577,-119.39949067664526
19.0,1.572998259725605,48.90798909369047,1.310754620136135,-0.2934951660169143,-116.27925052343312
20.0,1.200129676837394,46.37007253701011,0.9807638662806948,-0.4581522841921866,-118.82077147626082
21.0,1.2329191094958665,38.858457100422136,1.1386326360363503,-0.3369712491688185,-126.34305504828632
22.0,1.2953631978529963,28.385874073891845,0.7868505020264975,-0.4894008050889424,-136.830511431183
23.0,0.6227812646562763,17.75844362227101,0.9907111250796099,-0.6752728835329427,-147.47303515642065
24.0,0.6371858868529711,0.9068978968827067,0.7409930134367617,-0.6359661745909355,-164.34851375921588
25.0,-0.5387043033492933,-3.4590294740313605,0.3044052470996242,-0.8036802798036995,-168.72064170108698
26.0,-1.0702218693806893,-250.85874700394825,0.41967388187342813,-0.7093504201838954,-169.01414649022124
27.0,-0.6339786976849252,-247.0343766384955,-0.01537278139669146,-0.8494243311297438,-165.18434468315525
28.0,-0.6117305851107602,7.431855902156145,0.39992311318669943,-0.6197591610123089,-419.45065121137327
29.0,-0.12207006855273361,17.206259711425727,0.2093432906858952,-0.8582106567438913,-148.02600328908034
30.0,0.44231566377177395,27.907399405092033,-0.049478073557030725,-0.7993126683158416,-137.3096656385638
31.0,1.0913291995402745,37.906123470894016,0.6949673403717807,-0.5437641185886193,-127.29674119966191
32.0,1.2065786437387114,45.680216808340546,0.7794792843781958,-0.34290930443766066,-119.51160695077502
33.0,2.40979691975581,50.046144179354464,1.6891795816994135,-0.21954268810788619,-115.1394790089372
34.0,1.6384590029040427,50.33923271871495,1.6369954310300634,-0.0931920984211923,-114.84597421980295
35.0,1.8493460414683782,46.51486235326222,1.0008601546649956,-0.5028729373925082,-118.67577602683565
36.0,1.5101272749382744,39.15525880313368,1.0900879244230035,-0.49503064924804085,-126.04583182227312
37.0,1.805277390616402,29.380854993797527,0.6347411749288856,-0.6000862315257561,-135.83411742091056
38.0,1.227549933498643,18.679715300131218,1.6437516509012335,-0.23199323410594958,115.08590725222841
39.0,1.5309002479231566,8.680991234395805,0.8188507541731205,-0.5934956793309412,-156.56337951036227
40.0,1.171275706916961,-8.765296632859284,0.707750177422175,-0.6620719722492034,-174.03444491884684
41.0,0.16526919918296915,-13.721224417186388,0.8418825669374761,-0.7684959772646887,-178.99741120357297
42.0,-0.22038548661584934,-15.622048096205269,0.2154978672432643,-0.9763719848351688,-180.90093446756867
43.0,-0.7124605567615498,-14.281701804423724,0.002108280406560248,-0.9786095916770907,-179.55868459117556
44.0,-0.4825240717120176,-256.9380169661379,-0.5805058310995186,-1.4805234453851632,-175.10205034417905
45.0,-1.3335306710497996,-2.706734334501901,0.6247679783545029,-0.7892514236338481,-167.96727813802045
46.0,-0.0648667121857096,6.394848380202991,0.23083091995267083,-0.727296905817315,-1467.0345808052173
47.0,-0.19263562184367272,16.582433837723734,0.24599521099996124,-0.7170005048236268,-148.65071513177963
48.0,0.3980246227692312,26.85879019263847,0.250676007908315,-0.6240602630786959,-138.35976410525666
49.0,0.9513785377376791,36.217996085254775,0.48216496538183373,-0.6167486168617737,-128.98726609510265
50.0,1.30115385208122,43.74390723329238,0.18443099172794342,-0.6729702978653725,-121.45066650860169
51.0,1.8971258923621286,48.69983501765277,1.126176640114372,-0.40993814223210856,-116.48770022380899
52.0,1.8860034790105917,50.60065869663837,1.0327475770176668,-0.27408324860038735,-114.58417695981328
53.0,1.6022639310739313,49.2603124048901,1.1539898029178832,-0.41222050068425825,-115.9264268362397
54.0,1.4911450525500782,44.80999857604794,1.0155696388697335,-0.5335102917944243,-120.38306108320292
55.0,2.0374906127281043,37.685344934968285,1.1053780815310739,-0.47430363418259625,-127.51783328936152
56.0,1.7543706930428102,28.583762220263388,1.3469950262067094,-0.4048435914123988,-136.63234224037572
57.0,1.9967626059044215,18.39617676267608,1.373757119166291,-0.3028830359485176,114.80196602808645
58.0,2.1224505474637043,8.119820407761344,1.365383304703931,-0.3500380006110493,104.51101500153021
59.0,1.1536751319033414,-1.239385484821675,0.7981549668691538,-0.7294814196538979,-166.49784533231258
60.0,1.6220348472016177,-14.80383499175031,1.019043859602622,-0.6945363177964208,-180.08155932172528
61.0,0.06699691596337745,-21.974948269768863,1.0047518899895873,-0.8883595683024657,-187.26285714765982
62.0,-0.34571482746609816,-25.914315035291125,0.22881966796213776,-1.0134301517845676,-191.20781867479832
63.0,-0.20783334813319354,-26.236322622053923,0.9121529146894901,-0.480516957455513,-191.53028358275856
64.0,-0.6350976063164452,-22.909450684027195,0.9133520552109459,-0.6256205957811796,73.43767556412031
65.0,-0.6268125853475152,-16.259356626117103,0.1691352812015695,-0.7876775328523402,-181.5391481148606
66.0,-0.35837232845676453,-6.9369979886190425,-0.315724282745261,-1.2211632989266081,-172.20354969094058
67.0,-0.35655364435913517,4.145087812313665,0.309911339344079,-0.7387544503620218,-161.10572490647877
68.0,-0.14015041943550682,15.902109004946812,0.10983035587213222,-0.8445897447462094,-149.33200617450697
69.0,0.6162936768758951,27.183206439158614,0.29634033930360515,-0.892399223182174,-138.0348871167455
70.0,0.867338225130741,36.88410769797582,0.14857248594728295,-0.808473580729179,-128.3202084582986
71.0,1.3151397264083784,44.055220975994374,0.6081250121393051,-0.5196332515071896,-121.13891063239737
72.0,2.0571602191659606,47.99458774141679,1.4578969452926318,-0.20008426396697893,-117.19394910522558
73.0,1.9326193046173643,48.31659532827943,0.5656090025911846,-0.5669123018663988,-116.87148419729863
74.0,1.5514776641054908,44.989723390252706,1.7525369100891566,-0.14230578945008654,-120.2030810204887
75.0,1.722925280173248,38.339629332309336,1.1490909025671188,-0.4201714686395191,-126.86261966519658
76.0,1.970158464404135,29.017270694844555,1.2056551290433646,-0.45011038865041053,-136.1982180891166
77.0,1.6540915251771358,17.935184893911845,1.2609722522897808,-0.6699714420558556,-147.29604287351185
78.0,2.018328261651539,6.178163701212134,1.5197927361676213,-0.5805487566456924,-159.06976160551693
79.0,1.7567319039245872,-5.1029337329663855,0.9086622980656682,-0.7979647707492112,-170.36688066324513
80.0,1.5438628602717144,-27.692586200645277,0.9104277491518898,-0.717087894088688,-192.98861537384548
81.0,-0.2759050319851699,-33.7865639612724,0.7533792521487175,-0.7117505956185111,-199.09124791455952
82.0,-0.19349113800368825,-36.12388155973005,0.18724460373337015,-0.7567493860088859,-201.43188501477582
83.0,0.2179148699808553,-34.47574606433434,1.1085600880958846,-0.4529161013217424,61.854953516828054
84.0,0.4342836141430674,-29.003488460731592,1.0125197802318355,-0.7303275101324654,-194.30137940156595
85.0,0.13436937467435348,-20.242771450477292,0.7701232510572886,-0.5853432934422048,-185.52822025881986
86.0,0.2317628461131961,-9.051155054192547,0.584796754551928,-0.7549897038765252,-174.32070932154875
87.0,1.0089554000490575,3.4758473387534874,0.26025122633654146,-0.8491510571976966,-161.77591584772208
88.0,0.2576208842297129,16.112005453446592,-0.32102845709407835,-0.9586809075513032,-149.12181162726273
89.0,-0.38874232588787055,27.62040409222773,0.301299920755464,-0.7370279127460175,-137.59706854758628
90.0,0.5308543678823847,36.87452101262992,0.9112182348607244,-0.54371325657397,-128.32980875885366
91.0,1.424257553773115,42.96849877322376,0.8932784189056038,-0.5641471983745363,-122.22717621810632
92.0,1.3924489091620205,45.3058163717147,1.355915523915288,-0.27996660786470506,-119.8865391179233
93.0,1.7866018612577519,43.657680876318985,1.100152647128096,-0.35716647675765795,-121.53701532583838
94.0,1.4482555206550343,38.185423272682954,1.076048307498587,-0.4388557906053432,-127.01704473106662
95.0,1.6364028271083408,29.42470626246194,1.166462161409235,-0.5663971828502185,-135.79020387387925
96.0,1.4428764631810593,18.233089866177192,1.5068738800665051,-0.45057632043854,114.63864751253843
97.0,1.46422950479152,5.7060874732311575,1.4144772807360368,-0.48977208764033253,-159.54250828494378
98.0,1.3569207946545974,-6.930070641428664,0.9300218845868015,-0.7121790437486435,-172.1966125054364
99.0,1.7822960676438675,-18.438469280243083,0.7566875511000568,-0.9670168232946401,77.91500673850936
100.0,1.641036762481633,-31.303736974342122,0.4843065478867879,-1.147513281432202,-196.60489477075637
101.0,0.8323782891729193,-39.47420223703076,0.7848985201974348,-1.0505784728458691,-204.78696387952766
