dir,EWCII,VminCII,EWSiIIabs,EWSiIIemi,VSiII
0.0,-0.23565301002556743,-218.13634404083263,0.8292393735577932,-0.32129705395333025,125.39109175939645
1.0,0.01775782319622984,36.5204565861582,0.3821987712807523,-0.4897045574715546,-128.68437603412787
2.0,0.751273302500545,43.47886423656418,0.42274578041001687,-0.6212385731487446,-121.71608592432796
3.0,-0.01135722103817826,-211.17793639045993,0.44932253993079563,-0.4297383666380954,-129.27698045445916
4.0,-0.1712544633463418,-226.44157510179195,0.7531216963299778,-0.5878221458572179,-144.5622968681588
5.0,-0.06974158811984,21.113387688111484,0.6546594731053256,-0.5082893195339953,-144.1133263368642
6.0,-0.3319404905737358,29.20294529886156,0.45057075372689276,-0.5428511119164919,-136.01227978653736
7.0,-0.0280136313131543,40.19497358613847,0.8320490816162339,-0.22077004011759815,-125.00464041707245
8.0,1.0581194230205049,47.65049145733513,0.34058680620211335,-0.5388184356935002,-117.53853408124249
9.0,0.45670050025709114,47.2021576579548,0.4938169115943516,-0.506772800761127,-117.98750461257036
10.0,0.45647601364632906,-207.99402894328512,0.6094383729568117,-0.4634427607880973,135.5478111607583
11.0,-0.012122830511323195,-218.9860572305953,0.1681219383948973,-0.7497287923963016,-137.09619053242866
12.0,0.059133948183821346,-235.15952225766026,0.17756797240750585,-0.8058183184537904,-153.2926254141258
13.0,-0.005861564235221231,-237.56409703232697,0.7814338024173597,-0.5034517569972543,-155.70061521039662
14.0,0.02856635144007383,-234.29603444492304,0.8436806965540542,-0.5535488377764629,109.20845106363778
15.0,-0.2352041730380215,-226.23100922661658,0.48498234489193204,-0.5327224649336837,-144.3514319434582
16.0,0.1791178207892579,31.576590618974436,1.0489922577477813,-0.3470805592280214,-133.63526337134877
17.0,0.6366167696257322,42.04619061198092,0.7459896936778703,-0.3529325653058545,-123.15079425851843
18.0,1.3051262015842622,49.4790988796116,0.42013424046511155,-0.41577274417847176,-115.70732963685448
19.0,0.9900929668592284,51.88367365431161,0.949241066446459,-0.3113044730686607,-113.29933984055037
20.0,0.5412533459287154,-198.49101792358215,1.0180599294348627,-0.31798704844187964,-116.57204379092929
21.0,0.3735371281017768,40.5505858486012,0.9806856878270183,-0.35947405522511,136.98783921616672
22.0,0.09649568292785098,29.849614993500015,0.7835583545339985,-0.5652253471279682,-135.36469167956494
23.0,0.11969912986836471,-227.726613989963,0.6405678976883166,-0.5263223017098377,-145.84916079239528
24.0,-0.0674972308146287,-244.7198594439853,0.18424371250038002,-0.7371859866735713,-162.86654036841534
25.0,-0.29117782199406095,-248.42410882079838,0.647909510163072,-0.4184684715176638,-166.57605058883627
26.0,-0.1358176373710549,-0.8795510243726823,-0.03394622311788707,-0.9332298668098087,-166.13749982832718
27.0,-0.10609696346636494,-243.47274371703327,0.6388840364399262,-0.46530797690767467,100.01870885898974
28.0,-0.3505669456920983,-1223.9974456513442,0.288425643308155,-0.8314464223233822,-153.70461713418342
29.0,-0.3778556348719998,-225.4837174870956,0.6628976129656589,-0.38428756810508324,118.03328343722958
30.0,0.10797184156132415,32.359835262928165,0.7788198966150329,-0.33254062756369385,-132.85090634887206
31.0,0.9617829065747974,42.11187126788435,0.9392445959850358,-0.2866158605277356,-123.08502032169405
32.0,1.2752599710867274,49.39436043900795,0.6756507412568238,-0.40550896858642943,-115.79218842457585
33.0,0.9328621869082026,53.09860981578774,0.9441137455398366,-0.19383451121651424,-112.0826782041882
34.0,0.704727140963392,52.660681009885145,1.089960446084154,-0.2413935470830681,-112.5212289646973
35.0,0.2670605560641231,48.147244712055915,0.8726861183257044,-0.47537512192328923,144.5952869952635
36.0,-0.11239278757892263,-206.86119830624884,0.9179554453080473,-0.4167659556122825,136.68225066481443
37.0,0.03140175175429516,-216.94841050840486,1.0738023157316143,-0.39038593677252853,-135.05564990663186
38.0,0.28201307576306167,19.421294722584296,0.8861368247480537,-0.6680342827508516,-145.80782244415244
39.0,-0.13900181288546767,-237.437370272895,0.7850469769869602,-0.7245750464825732,-155.57370847129715
40.0,-0.15339202783085426,-7.9835343048021095,0.7526670922982454,-0.49887939990312274,-173.25157231742418
41.0,0.01070093345481702,-12.324641449105581,0.20112037311872147,-0.8252435180164654,-177.59884478250464
42.0,-1.0190090815844537,-260.6385458329667,0.5273065040836379,-0.7192788292203313,-178.80783477073655
43.0,-0.8743775404727797,-752.8070709292715,0.5763177884216036,-0.6230767517878604,84.87616440514392
44.0,-0.6524547669463966,-747.7104824677928,0.38555867959322676,-0.7138941356424984,-171.65637118764033
45.0,-0.8267010843679372,-245.84767003712503,0.44906380670429663,-0.5530443607254636,-163.99595269905092
46.0,-1.3235595729550969,-1224.8204572484842,0.1630811401503059,-0.6548919571781642,-154.52879758763902
47.0,-0.5692325782816019,-226.06143507281357,0.2517180589575602,-0.6729377172125484,117.45474536632959
48.0,0.3243914056332865,31.245059895236825,0.8676929595562727,-0.25928539144417007,-133.96726494116115
49.0,0.9440189941924066,40.31385168820521,1.169579790432482,-0.21471558068874977,-124.8855934820988
50.0,1.2830263463073364,47.36385276991585,0.6865444053626766,-0.371185225050691,-117.82557985830935
51.0,1.304891382510389,51.70495991421932,0.9165281488642139,-0.23963603137644576,-113.47830739322892
52.0,1.3431783510919169,52.91223530749077,0.9872501566975067,-0.39234947565600875,-112.26931740499701
53.0,1.298953254640066,50.86750242284916,1.3146623884551307,-0.2754637171093879,-114.31695425725525
54.0,0.1851747728366399,45.770913961303904,0.8751005733768977,-0.34798878462046595,142.2155813355623
55.0,-0.04233747051878801,38.121359511682385,0.5854403923927319,-0.6008558906492689,-127.08119947661606
56.0,-0.3719198299594588,-218.43899822950735,1.2707457840609098,-0.30717006176357464,-136.54835458802796
57.0,-0.028878633975470303,-228.7715044431522,0.971922783299194,-0.5124927280726305,114.74082710521459
58.0,0.5039947814596819,8.135258569810352,1.1321931808470143,-0.4345084043028966,-157.1098872345724
59.0,0.49931724355046503,-0.9335332231580402,0.8499658051162396,-0.487939406651804,95.44480363002076
60.0,1.3497126342347214,-14.947177239702825,0.8073014407446469,-0.6671334472982212,81.41125717666905
61.0,0.10944558148498779,-21.49163978987227,0.23262366027323655,-0.7637845308388692,-186.7788622640968
62.0,-0.6782171224117834,-24.679317495269405,0.8749010425403356,-0.6439181567774759,-189.97106716842137
63.0,-0.8152603428885123,-271.3048072426868,0.4763077676318862,-0.6960276602753324,-189.48924460245036
64.0,-0.744455074986498,-267.2019483125323,-0.3754434517527123,-1.0372389668937054,-185.38055871605633
65.0,-0.24175008050226002,-259.8789861137529,0.04866279821382512,-0.8340700751306157,-178.04719631068684
