#  wl flam flam_err
4.803806996822357178e+03 6.071714270137835108e-19 1.511588389839797516e-18
4.808812924755412496e+03 3.544937092547699861e-19 1.358084057436300982e-18
4.813818852688468723e+03 5.511612709843379923e-19 1.227566216920374061e-18
4.818824780621524042e+03 3.006947883700496751e-19 1.129204732154493874e-18
4.823830708554580269e+03 1.029087741284912960e-19 1.056939824119696428e-18
4.828836636487635587e+03 5.101860906180245951e-19 1.008116184190628688e-18
4.833842564420691815e+03 5.397742825618409202e-19 9.455908295847161093e-19
4.838848492353747133e+03 4.554307907951236848e-19 8.740397033629502118e-19
4.843854420286802451e+03 8.132695432503621221e-20 7.847594544580073126e-19
4.848860348219858679e+03 3.327790969753272136e-19 7.085452892493942424e-19
4.853866276152913997e+03 5.386938799540348102e-19 6.447553147451928766e-19
4.858872204085970225e+03 4.539551093486523966e-19 6.050758602995195335e-19
4.863878132019025543e+03 8.338898416359032786e-19 5.869192957085357089e-19
4.868884059952080861e+03 -6.598176560719857157e-21 5.621702474499020294e-19
4.873889987885137089e+03 1.199733951585981409e-19 5.296799408959643758e-19
4.878895915818192407e+03 3.094712895239815474e-19 4.830511538873361345e-19
4.883901843751248634e+03 9.681115266806650307e-19 4.496947223188653129e-19
4.888907771684303952e+03 4.227070895888151316e-19 4.111993352749825065e-19
4.893913699617360180e+03 3.910187879925608900e-20 3.917605184999634127e-19
4.898919627550415498e+03 5.402572985969494563e-19 3.803719975807530276e-19
4.903925555483470816e+03 -1.175574514112698103e-19 3.669768269197269198e-19
4.908931483416527044e+03 7.503035131897575051e-20 3.556528727989746551e-19
4.913937411349582362e+03 1.714031660814121495e-19 3.392164829452520688e-19
4.918943339282638590e+03 -1.127695110810078754e-19 3.230215861219893836e-19
4.923949267215693908e+03 2.400288709758024929e-19 3.070064999302230654e-19
4.928955195148750136e+03 9.658648350963936355e-19 2.983587103813799832e-19
4.933961123081805454e+03 9.648767555937357873e-19 2.962212237446269882e-19
4.938967051014860772e+03 9.702996854503243707e-20 2.967996405225588129e-19
4.943972978947916999e+03 1.605216237253030633e-19 3.000278102666339475e-19
4.948978906880972318e+03 -1.239667517208877841e-20 2.975229736105475566e-19
4.953984834814028545e+03 5.483472970162405756e-19 2.901794512499296727e-19
4.958990762747083863e+03 -1.908693728210610548e-19 2.799588644185912828e-19
4.963996690680139181e+03 1.242090723563105512e-19 2.795167823055152738e-19
4.969002618613195409e+03 5.401470483972666615e-20 2.796533608323171603e-19
4.974008546546250727e+03 -1.036315576835466646e-19 2.850763986063790010e-19
4.979014474479306955e+03 -2.413042682005428705e-19 2.791263851445743932e-19
4.984020402412362273e+03 3.182749899508702632e-19 2.693148645933402869e-19
4.989026330345418501e+03 1.885579882869620257e-19 2.649146683373283963e-19
4.994032258278473819e+03 -1.864308401401887615e-19 2.532747620503401232e-19
4.999038186211529137e+03 3.027160342722519471e-20 2.355328394709107039e-19
5.004044114144585365e+03 6.766986438751235338e-19 2.202519083156246985e-19
5.009050042077640683e+03 2.483642392269814137e-19 2.118919168837878585e-19
5.014055970010696910e+03 2.582567314488907377e-19 2.056426195563481341e-19
5.019061897943752228e+03 1.941562557020479794e-20 2.045981990978761427e-19
5.024067825876807547e+03 -2.140633097330072336e-19 2.016642833225857894e-19
5.029073753809863774e+03 5.306450340323564325e-19 1.996099407408879055e-19
5.034079681742919092e+03 2.757819958554127067e-19 1.938660117475565042e-19
5.039085609675975320e+03 4.070513489800159732e-19 1.875361483281566037e-19
5.044091537609030638e+03 4.819843711970007016e-19 1.847565329096583650e-19
5.049097465542086866e+03 1.943589841807952204e-20 1.877141105932543943e-19
5.054103393475142184e+03 7.595336267894005650e-20 1.895573583227672877e-19
5.059109321408197502e+03 1.280628558631945994e-20 1.913424446857090743e-19
5.064115249341253730e+03 6.212234525643045695e-20 1.895740238016412975e-19
5.069121177274309048e+03 2.479319401746454225e-19 1.836003243040298976e-19
5.074127105207365275e+03 1.612716569967807852e-19 1.743835131734889924e-19
5.079133033140420594e+03 -5.383421259906344361e-20 1.684736508333026896e-19
5.084138961073476821e+03 2.638482755918505888e-19 1.651653707684468253e-19
5.089144889006532139e+03 -3.140672789216974682e-19 1.649911845160912131e-19
5.094150816939587457e+03 -1.899799851555787298e-19 1.655817999698100136e-19
5.099156744872643685e+03 -7.315262311244710203e-20 1.656050846414011408e-19
5.104162672805699003e+03 -2.742696634164495428e-19 1.672783817049934455e-19
5.109168600738755231e+03 2.379176443713568525e-19 1.675105368873189409e-19
5.114174528671810549e+03 7.199027351051731319e-20 1.683908647286882770e-19
5.119180456604865867e+03 3.663328443508249280e-19 1.672026237450661266e-19
5.124186384537922095e+03 2.144810177998648100e-19 1.632068765453482915e-19
5.129192312470977413e+03 -1.386381149294433082e-19 1.597389614185009229e-19
5.134198240404033641e+03 2.301607141259231409e-19 1.612940820088301216e-19
5.139204168337088959e+03 1.410602391116219210e-19 1.624522004560579912e-19
5.144210096270145186e+03 -1.232858824134387525e-20 1.608487441706056000e-19
5.149216024203200504e+03 -3.780635170202633782e-20 1.593712453714169899e-19
5.154221952136255823e+03 -1.252880376628310108e-19 1.537695131347112475e-19
5.159227880069312050e+03 1.406144111776341309e-19 1.461604447900947820e-19
5.164233808002367368e+03 -9.798624551006461805e-20 1.350809697924610583e-19
5.169239735935423596e+03 -1.589337608063171498e-19 1.259265426910479009e-19
5.174245663868478914e+03 7.532573503110359253e-20 1.230372348967192204e-19
5.179251591801534232e+03 -6.427743216223877321e-20 1.220856541927170893e-19
5.184257519734590460e+03 -1.014982208942717696e-19 1.224960548122471391e-19
5.189263447667645778e+03 2.035835034316876336e-19 1.266002822717629363e-19
5.194269375600702006e+03 2.674544897559708752e-20 1.301827085115904723e-19
5.199275303533757324e+03 2.585948833106304381e-19 1.339830501208938029e-19
5.204281231466813551e+03 1.769008713670924469e-19 1.314332999936155788e-19
5.209287159399868870e+03 2.675414594741988336e-19 1.261952290018951773e-19
5.214293087332924188e+03 -2.599094073460097571e-20 1.246553779148017291e-19
5.219299015265980415e+03 4.143613122914060419e-19 1.281766320140507355e-19
5.224304943199035733e+03 1.248130847051611102e-19 1.315290294609454062e-19
5.229310871132091961e+03 3.986167417688090809e-19 1.346319148805687628e-19
5.234316799065147279e+03 1.611856603034181391e-19 1.408015941801351196e-19
5.239322726998203507e+03 1.928156124588604961e-19 1.422722494791454863e-19
5.244328654931258825e+03 1.972692945034757739e-19 1.422139062575425457e-19
5.249334582864314143e+03 -3.128054297206381461e-20 1.389603348294265466e-19
5.254340510797370371e+03 9.737834174411064363e-20 1.362074419295901218e-19
5.259346438730425689e+03 5.519044347690424387e-20 1.259584952608662878e-19
5.264352366663481916e+03 1.321491786165416732e-21 1.177365748437905911e-19
5.269358294596537235e+03 8.936548076622598643e-20 1.149932530294987915e-19
5.274364222529593462e+03 1.903743300493012130e-19 1.171806568895081407e-19
5.279370150462648780e+03 -9.810364374062055234e-20 1.190599763843874554e-19
5.284376078395704099e+03 9.385800128957656281e-20 1.193997450888913703e-19
5.289382006328760326e+03 7.325749134790058062e-20 1.215566892533458695e-19
5.294387934261815644e+03 -8.487195481167691138e-20 1.211530632949507188e-19
5.299393862194871872e+03 9.188144504718800732e-20 1.213728265272537763e-19
5.304399790127927190e+03 1.865112507804242257e-19 1.204868072511951274e-19
