#  wl flam flam_err
4.803806996822357178e+03 5.169265467107711739e-19 2.429437976080155286e-18
4.808812924755412496e+03 4.004531688553998228e-20 2.207830585212449578e-18
4.813818852688468723e+03 1.976807986309532424e-19 2.182529685812696040e-18
4.818824780621524042e+03 1.403826456238086929e-20 2.612066370857397679e-18
4.823830708554580269e+03 3.572424540229710159e-19 2.751801122843462571e-18
4.828836636487635587e+03 2.860008096144023215e-19 2.429879082424028756e-18
4.833842564420691815e+03 -2.566662114421499049e-20 1.994753345222553298e-18
4.838848492353747133e+03 -4.645837317105299807e-19 1.604366686263865264e-18
4.843854420286802451e+03 6.491408112914893471e-19 1.380921306201612815e-18
4.848860348219858679e+03 2.344941642917050241e-19 1.199103522002366858e-18
4.853866276152913997e+03 4.490627040190322953e-19 1.070190060976229681e-18
4.858872204085970225e+03 4.353481817801622436e-19 9.709390735393796619e-19
4.863878132019025543e+03 2.450802751417096071e-19 8.893771944045155949e-19
4.868884059952080861e+03 -3.129347409070837653e-19 8.560457370340599252e-19
4.873889987885137089e+03 4.471770574575530134e-20 8.492030596964335280e-19
4.878895915818192407e+03 -4.119024755282415376e-19 8.121458766036509322e-19
4.883901843751248634e+03 -6.202406927890178503e-19 7.241088974379753300e-19
4.888907771684303952e+03 3.419749482147270266e-19 6.750894757592140924e-19
4.893913699617360180e+03 9.973092972670751780e-19 7.444814358887901935e-19
4.898919627550415498e+03 8.429283263369119644e-19 7.682541891100953562e-19
4.903925555483470816e+03 4.469384159955932910e-19 6.893943513515634306e-19
4.908931483416527044e+03 7.451954769124046336e-20 5.792629850276193803e-19
4.913937411349582362e+03 1.275717857593656237e-20 5.294798586705363684e-19
4.918943339282638590e+03 5.240960856574377577e-19 5.188301708105511964e-19
4.923949267215693908e+03 1.154615198420824987e-19 4.975059802379759382e-19
4.928955195148750136e+03 2.593764081628602986e-19 4.693187524618025922e-19
4.933961123081805454e+03 3.041670457692060584e-19 5.206120196728178495e-19
4.938967051014860772e+03 1.906959726338230246e-19 5.492989796805683196e-19
4.943972978947916999e+03 1.033938326437247633e-18 5.182812539661268277e-19
4.948978906880972318e+03 3.939182845191941100e-19 4.599046193985583370e-19
4.953984834814028545e+03 6.900690378433554575e-20 4.188762549117563678e-19
4.958990762747083863e+03 3.933427561995366515e-19 4.547611560470621823e-19
4.963996690680139181e+03 6.309985320672010105e-19 5.397930259407618554e-19
4.969002618613195409e+03 3.806408908918034237e-19 5.750649596480960433e-19
4.974008546546250727e+03 -2.022843120245015729e-19 5.662436926179516658e-19
4.979014474479306955e+03 -8.053594805219618327e-20 5.482761248717517531e-19
4.984020402412362273e+03 -6.670826794535206403e-20 4.969414648433977260e-19
4.989026330345418501e+03 -1.762103111836110146e-19 4.401517899394138728e-19
4.994032258278473819e+03 1.911509993025748653e-19 3.890142934061084760e-19
4.999038186211529137e+03 -4.728359843861035943e-19 3.423909709212082282e-19
5.004044114144585365e+03 2.657985251476409046e-19 3.061572800333278591e-19
5.009050042077640683e+03 1.505632950795769418e-19 2.801002294687664714e-19
5.014055970010696910e+03 1.785903768505412335e-19 2.713453437362071303e-19
5.019061897943752228e+03 1.993305374644587629e-19 2.693454438422082540e-19
5.024067825876807547e+03 3.770669723913496753e-19 3.030345646856948722e-19
5.029073753809863774e+03 4.523919834130545523e-19 3.416825033335581016e-19
5.034079681742919092e+03 8.099161533109077225e-19 3.503373497468663330e-19
5.039085609675975320e+03 2.160234542402872352e-19 3.245618009415622056e-19
5.044091537609030638e+03 3.085240330751638956e-19 3.011887475376399090e-19
5.049097465542086866e+03 1.947964320426303785e-19 2.768907505525609870e-19
5.054103393475142184e+03 6.565762821708210369e-20 2.670052747340563270e-19
5.059109321408197502e+03 -3.422783172050329830e-20 2.587054691079458245e-19
5.064115249341253730e+03 -6.866537153806495586e-22 2.490667289222472230e-19
5.069121177274309048e+03 6.366848756449922220e-19 2.431496478310611070e-19
5.074127105207365275e+03 8.278124308748174892e-19 2.400753943106553878e-19
5.079133033140420594e+03 3.538916130650153088e-19 2.363685953484297671e-19
5.084138961073476821e+03 -1.190176237130986833e-19 2.263733870651315731e-19
5.089144889006532139e+03 3.478035684327315078e-19 2.249670226629803513e-19
5.094150816939587457e+03 2.025354437836422091e-19 2.328887270360687021e-19
5.099156744872643685e+03 -5.438523398423803329e-20 2.332499866959200954e-19
5.104162672805699003e+03 1.442996961590498897e-19 2.182934307339958705e-19
5.109168600738755231e+03 8.353322083910520185e-20 2.128464603886007161e-19
5.114174528671810549e+03 -1.099662992686793015e-19 2.162701574934423019e-19
5.119180456604865867e+03 1.727529497472395529e-19 2.211827813810206819e-19
5.124186384537922095e+03 2.542796700776477844e-19 2.167650818205867825e-19
5.129192312470977413e+03 -2.069692966541715019e-19 2.219922502665022242e-19
5.134198240404033641e+03 1.840883361231973443e-19 2.299216930485279808e-19
5.139204168337088959e+03 -3.186653590113117453e-19 2.255871239956302347e-19
5.144210096270145186e+03 -2.431255854299722456e-19 2.072973974293316011e-19
5.149216024203200504e+03 -1.216948389270834499e-19 1.907144365954939638e-19
5.154221952136255823e+03 -1.087909857155909844e-19 1.814093069582769444e-19
5.159227880069312050e+03 2.593309041561153585e-19 1.771014009471180023e-19
5.164233808002367368e+03 1.078853524081093781e-19 1.719138351861937891e-19
5.169239735935423596e+03 1.039025035858535643e-19 1.635070672305236150e-19
5.174245663868478914e+03 2.349213586941128852e-19 1.632386359032583538e-19
5.179251591801534232e+03 2.666221789284438082e-19 1.637021656213595259e-19
5.184257519734590460e+03 3.898153066355063176e-19 1.623814768160454290e-19
5.189263447667645778e+03 4.229690118058899872e-19 1.575888728318166669e-19
5.194269375600702006e+03 2.606960938511079688e-19 1.573242100923459307e-19
5.199275303533757324e+03 7.704438515553415738e-20 1.586218738700343227e-19
5.204281231466813551e+03 3.757976596971687494e-19 1.560580760116908755e-19
5.209287159399868870e+03 5.353138050946820281e-19 1.577360117275290855e-19
5.214293087332924188e+03 3.238110125192429674e-19 1.641802887911670603e-19
5.219299015265980415e+03 2.130028840811408876e-19 1.678508572809910687e-19
5.224304943199035733e+03 1.583776038501566895e-19 1.650829893196245640e-19
5.229310871132091961e+03 2.384672197698645897e-19 1.660808938166044135e-19
5.234316799065147279e+03 2.939272792815959349e-19 1.673949650543864229e-19
5.239322726998203507e+03 2.992181028641645014e-19 1.643326097260391858e-19
5.244328654931258825e+03 2.506165431336491775e-19 1.579775259723226430e-19
5.249334582864314143e+03 4.382768393708023882e-19 1.528363183352404038e-19
5.254340510797370371e+03 2.288000721915257161e-19 1.479974038585439878e-19
5.259346438730425689e+03 4.357937434140809993e-19 1.411644423704549591e-19
5.264352366663481916e+03 3.483368252656828047e-19 1.350056644374543128e-19
5.269358294596537235e+03 4.989538293639135967e-19 1.319683855484830286e-19
5.274364222529593462e+03 5.120845996982148103e-19 1.308733076659767879e-19
5.279370150462648780e+03 3.227225081222269238e-19 1.316312833526895830e-19
5.284376078395704099e+03 3.233317144653776970e-19 1.358087993107209014e-19
5.289382006328760326e+03 4.685551720342472084e-19 1.390794536945256868e-19
5.294387934261815644e+03 2.632745890538241305e-19 1.380327826386995272e-19
5.299393862194871872e+03 3.433692192567654622e-19 1.356366112183789681e-19
5.304399790127927190e+03 5.933710601609154495e-19 1.330707826461562348e-19
5.309405718060982508e+03 6.056478158843163576e-19 1.310342812333567506e-19
5.314411645994038736e+03 5.590769006994851462e-19 1.293039640239793552e-19
5.319417573927094054e+03 3.923634374559892880e-19 1.277006025056405663e-19
5.324423501860150282e+03 6.573852782779659862e-20 1.261150218971599778e-19
5.329429429793205600e+03 1.189788176429786415e-19 1.253597258957378560e-19
