#  wl flam flam_err
4.803806996822357178e+03 -1.499663946333883620e-19 7.393046271062105093e-19
4.808812924755412496e+03 -1.492683734159695458e-19 7.234448786400098951e-19
4.813818852688468723e+03 -1.485916751075821659e-19 7.049777828200388122e-19
4.818824780621524042e+03 -1.479358623529888636e-19 6.796651025278488276e-19
4.823830708554580269e+03 -1.473005029752091981e-19 6.576970676585724092e-19
4.828836636487635587e+03 -1.466851699508176442e-19 6.545129608718338587e-19
4.833842564420691815e+03 -1.460894413810375507e-19 6.442603518060318430e-19
4.838848492353747133e+03 -1.455129004619913491e-19 6.304838224366600405e-19
4.843854420286802451e+03 -1.449551354603939931e-19 6.199471952487460438e-19
4.848860348219858679e+03 -1.444157396841489196e-19 6.106552702936212184e-19
4.853866276152913997e+03 -1.438943114541836586e-19 6.104746754453707464e-19
4.858872204085970225e+03 -1.433904540788232169e-19 5.545371834623755623e-19
4.863878132019025543e+03 -1.429037758219814909e-19 5.104583748853248363e-19
4.868884059952080861e+03 -1.424304512894583009e-19 4.979822126608192967e-19
4.873889987885137089e+03 -1.419760846173149683e-19 4.880130957032113539e-19
4.878895915818192407e+03 -1.415389651604025355e-19 4.820954524560632378e-19
4.883901843751248634e+03 -1.411174952471019165e-19 4.743039366937766004e-19
4.888907771684303952e+03 -1.407113077264657919e-19 4.594657700264330711e-19
4.893913699617360180e+03 -1.403200402387237391e-19 4.454847925882981987e-19
4.898919627550415498e+03 -1.399433351877492822e-19 4.333583352348346199e-19
4.903925555483470816e+03 -1.395808397099709771e-19 4.222468283712515595e-19
4.908931483416527044e+03 -1.392322056519782039e-19 4.098509307102311962e-19
4.913937411349582362e+03 -1.388970895382464088e-19 3.978118613168429661e-19
4.918943339282638590e+03 -1.385751525472158019e-19 3.834290821295047636e-19
4.923949267215693908e+03 -1.382660604794202265e-19 3.723281118375395359e-19
4.928955195148750136e+03 -1.379694837342797029e-19 3.657870460597450940e-19
4.933961123081805454e+03 -1.376850972788082075e-19 3.641601031064220723e-19
4.938967051014860772e+03 -1.374125806225327449e-19 3.650488504624704258e-19
4.943972978947916999e+03 -1.371516177870682766e-19 3.635400707499212820e-19
4.948978906880972318e+03 -1.369018972812031451e-19 3.596887288131632342e-19
4.953984834814028545e+03 -1.366631120708111855e-19 3.512569742933965286e-19
4.958990762747083863e+03 -1.364349595543519941e-19 3.450674052275953610e-19
4.963996690680139181e+03 -1.362171415301298792e-19 3.476871686127128300e-19
4.969002618613195409e+03 -9.735582276922271818e-20 3.548503665690130058e-19
4.974008546546250727e+03 -3.901076656270378816e-20 3.549275676337377339e-19
4.979014474479306955e+03 2.083199990614436059e-19 3.429145462865908189e-19
4.984020402412362273e+03 1.299563350962243387e-19 3.338256409988067605e-19
4.989026330345418501e+03 9.365552916435488750e-20 3.398904903856881761e-19
4.994032258278473819e+03 2.886600583731933891e-19 3.428885812224331056e-19
4.999038186211529137e+03 -2.487854533785494254e-19 3.329954094414137896e-19
5.004044114144585365e+03 7.893264618242055692e-20 3.192893945229167327e-19
5.009050042077640683e+03 6.884733764592711807e-19 3.065961956895892938e-19
5.014055970010696910e+03 1.758026031866425521e-19 2.932006528921038995e-19
5.019061897943752228e+03 1.593475074589607903e-19 2.832179432787180057e-19
5.024067825876807547e+03 2.967983220568790729e-19 2.765195575005518494e-19
5.029073753809863774e+03 3.458255391035920133e-19 2.745886257652570289e-19
5.034079681742919092e+03 4.531342731153846850e-19 2.692114514197525930e-19
5.039085609675975320e+03 -7.848827774604497775e-21 2.635318564261743395e-19
5.044091537609030638e+03 3.692623621498517346e-19 2.585772597308819428e-19
5.049097465542086866e+03 4.716391347698190218e-19 2.550077548337135749e-19
5.054103393475142184e+03 6.690918847632459315e-20 2.522259506358910292e-19
5.059109321408197502e+03 3.695709782251303976e-19 2.520916908197085982e-19
5.064115249341253730e+03 -6.916364501371793422e-20 2.524712848479360059e-19
5.069121177274309048e+03 -4.834502540627412394e-20 2.483212229156154498e-19
5.074127105207365275e+03 3.710459442202812564e-19 2.411806364035141964e-19
5.079133033140420594e+03 2.030813227605999724e-19 2.372293562277168506e-19
5.084138961073476821e+03 2.471036470294319262e-20 2.386513350180442288e-19
5.089144889006532139e+03 -1.594959017859705182e-19 2.413880858062574554e-19
5.094150816939587457e+03 -8.748483348584194509e-20 2.432754932109292055e-19
5.099156744872643685e+03 1.433419054552376796e-20 2.451393294301495066e-19
5.104162672805699003e+03 -1.672206328498771883e-20 2.450589080015313861e-19
