#  wl flam flam_err
4.803806996822357178e+03 1.030794807929733639e-18 7.369592533103630821e-19
4.808812924755412496e+03 -3.597576336039078947e-19 6.732954899639868530e-19
4.813818852688468723e+03 -1.087526911007349507e-21 6.288178074938114147e-19
4.818824780621524042e+03 -6.420229289178067637e-19 5.837375360560885978e-19
4.823830708554580269e+03 8.691517771552986996e-19 5.250091051435214618e-19
4.828836636487635587e+03 3.249298244475924262e-20 4.586108213070941219e-19
4.833842564420691815e+03 4.632408323653511538e-19 4.068116585850734568e-19
4.838848492353747133e+03 2.105353854257628829e-19 3.727415482912169949e-19
4.843854420286802451e+03 5.581811716686752828e-19 3.801267329290989223e-19
4.848860348219858679e+03 4.944992263070088801e-19 3.774717942747416399e-19
4.853866276152913997e+03 5.711019264956791712e-19 3.315482748735531894e-19
4.858872204085970225e+03 1.598087919606979678e-19 2.855760789718084283e-19
4.863878132019025543e+03 -3.321985537282118424e-20 2.545215301373187306e-19
4.868884059952080861e+03 3.838223648737407080e-19 2.497550265101363377e-19
4.873889987885137089e+03 2.013653046771701495e-19 2.561258190943613967e-19
4.878895915818192407e+03 1.302905733464001658e-19 2.547351392609057965e-19
4.883901843751248634e+03 -1.485155294481551478e-20 2.338886783009040010e-19
4.888907771684303952e+03 1.899482509028440940e-19 2.195516639478079711e-19
4.893913699617360180e+03 3.639448675113506443e-19 2.087101774963687045e-19
4.898919627550415498e+03 5.338458955757379898e-19 2.003346323374337351e-19
4.903925555483470816e+03 3.126203535763433227e-19 1.909435288174575900e-19
4.908931483416527044e+03 1.591352017051537093e-19 1.793963130992784803e-19
4.913937411349582362e+03 1.148271443863723317e-19 1.636325665144043142e-19
4.918943339282638590e+03 5.830221456398655700e-20 1.553828392248531593e-19
4.923949267215693908e+03 3.384051742416975195e-19 1.496426307642676845e-19
4.928955195148750136e+03 2.032174947361433286e-19 1.426977340055045076e-19
4.933961123081805454e+03 2.648187261560185380e-20 1.393436090310743579e-19
4.938967051014860772e+03 -9.269345647460114974e-21 1.343358823594307353e-19
4.943972978947916999e+03 1.515717136870923126e-19 1.290608861013291177e-19
4.948978906880972318e+03 2.159225826021399328e-19 1.291036097998083582e-19
4.953984834814028545e+03 4.971105315316945406e-20 1.295503764360271973e-19
4.958990762747083863e+03 2.683754634893548468e-19 1.281380354431882260e-19
4.963996690680139181e+03 3.256115165560952485e-20 1.259333846873171155e-19
4.969002618613195409e+03 1.446683968568923972e-19 1.256001759647244837e-19
4.974008546546250727e+03 1.321802218795033050e-19 1.226408103466115527e-19
4.979014474479306955e+03 1.328330070432172867e-19 1.125731769421401801e-19
4.984020402412362273e+03 2.045043488915853074e-19 1.081479802493217438e-19
4.989026330345418501e+03 1.145971214638179723e-19 1.066460880555041279e-19
4.994032258278473819e+03 7.790334870527188456e-20 1.060462270973656954e-19
4.999038186211529137e+03 2.302605676184201113e-19 1.024079260496681740e-19
5.004044114144585365e+03 1.781174273076751593e-19 9.792459541405624903e-20
5.009050042077640683e+03 1.522662518641293422e-19 9.528857746715949587e-20
5.014055970010696910e+03 2.409969967506318372e-19 9.081424048634554161e-20
5.019061897943752228e+03 2.497098521632858307e-19 8.983784759087437023e-20
5.024067825876807547e+03 1.154652992784054852e-19 9.515370900503353259e-20
