#  wl flam flam_err
4.803806996822357178e+03 -7.296890753007803319e-20 6.722137614549592665e-19
4.808812924755412496e+03 9.612768182190368080e-20 6.127412304776076539e-19
4.813818852688468723e+03 -1.377277780041937327e-19 5.665712605655545198e-19
4.818824780621524042e+03 -4.321490710980284512e-19 5.301875050397533673e-19
4.823830708554580269e+03 -2.380219544387505786e-19 4.914440011562523936e-19
4.828836636487635587e+03 6.837176334060507061e-19 4.484540719422939574e-19
4.833842564420691815e+03 4.466081613204843682e-19 4.082854236235839995e-19
4.838848492353747133e+03 -1.229454267844965085e-19 3.701710697453940787e-19
4.843854420286802451e+03 -8.991186447091559971e-20 3.404079115751450442e-19
4.848860348219858679e+03 -8.638038252873827161e-20 3.138070706792271503e-19
4.853866276152913997e+03 1.922620341052937737e-19 2.891064207691705902e-19
4.858872204085970225e+03 -3.315243277034123171e-19 2.686047214057232210e-19
4.863878132019025543e+03 -8.661856519520745821e-21 2.538981058961678358e-19
4.868884059952080861e+03 -1.792763699483006417e-19 2.386104383219655553e-19
4.873889987885137089e+03 -1.028899695858369201e-19 2.213507488662503980e-19
4.878895915818192407e+03 1.604799339105195664e-19 2.059629645229552120e-19
4.883901843751248634e+03 1.840264235372943218e-20 1.922950754504329432e-19
4.888907771684303952e+03 2.378078979534365571e-19 1.798221701953623903e-19
4.893913699617360180e+03 3.995823957287509244e-19 1.695551335400280344e-19
4.898919627550415498e+03 2.522317428611778143e-19 1.601706692565442540e-19
4.903925555483470816e+03 -6.417498616440325778e-20 1.526468374759467102e-19
4.908931483416527044e+03 6.289480526148814149e-20 1.455442538606952925e-19
4.913937411349582362e+03 1.064327467658366431e-19 1.396640713670046812e-19
4.918943339282638590e+03 6.740708279916876620e-20 1.338628051689256571e-19
4.923949267215693908e+03 1.479768132705677798e-19 1.290256538483321518e-19
4.928955195148750136e+03 4.065466798912287563e-20 1.253103211579245530e-19
4.933961123081805454e+03 3.153582790338981095e-19 1.219738193688544313e-19
4.938967051014860772e+03 1.817672883764136386e-19 1.201273083415806638e-19
4.943972978947916999e+03 2.236950862317382235e-19 1.187455386310969097e-19
4.948978906880972318e+03 2.765199426426108907e-19 1.177405221022128076e-19
4.953984834814028545e+03 2.632159813409149498e-19 1.164199027797981056e-19
4.958990762747083863e+03 1.939438562953860423e-19 1.158000716306262371e-19
4.963996690680139181e+03 3.082869761563291683e-19 1.164709235762343535e-19
4.969002618613195409e+03 1.128529426899804153e-19 1.163797446467845564e-19
4.974008546546250727e+03 2.344152701045964997e-19 1.142728956088767890e-19
4.979014474479306955e+03 1.546952302023643448e-19 1.102515162774579833e-19
4.984020402412362273e+03 2.009300576491458626e-19 1.060222153450812750e-19
4.989026330345418501e+03 1.294963783211948355e-19 1.028763598355588171e-19
4.994032258278473819e+03 2.553528398463610141e-19 9.992882859809795405e-20
4.999038186211529137e+03 2.583176381033698479e-19 9.459204788064577602e-20
5.004044114144585365e+03 1.338054623083794686e-19 8.861976309948591873e-20
5.009050042077640683e+03 9.694067048712528584e-20 8.398995031568109189e-20
5.014055970010696910e+03 1.524807665100299381e-19 8.021558236896623001e-20
5.019061897943752228e+03 1.480958887872038733e-19 7.804494610012904747e-20
5.024067825876807547e+03 9.859542425489830171e-20 7.721794454249570756e-20
5.029073753809863774e+03 1.009863993643930650e-19 7.651695004873525204e-20
5.034079681742919092e+03 9.939831501605262896e-20 7.603913454229710858e-20
5.039085609675975320e+03 1.900912502542776316e-19 7.554598631524838160e-20
5.044091537609030638e+03 2.114059520877011807e-19 7.600671808613776339e-20
5.049097465542086866e+03 2.598394178766972573e-19 7.595786063684578770e-20
5.054103393475142184e+03 2.373842139732411778e-19 7.540012137520966967e-20
5.059109321408197502e+03 2.014252011713277483e-19 7.406475696808321031e-20
5.064115249341253730e+03 1.223763238143683311e-19 7.254250902013614693e-20
5.069121177274309048e+03 7.762313513267220732e-20 7.062510202575999492e-20
5.074127105207365275e+03 2.039388625239096907e-19 6.903555489136358821e-20
5.079133033140420594e+03 1.956517925943529548e-19 6.707003478000871408e-20
5.084138961073476821e+03 1.246437685012635681e-19 6.580012051730692669e-20
5.089144889006532139e+03 1.509736333107902071e-19 6.454297312724139842e-20
5.094150816939587457e+03 1.007870005244143323e-19 6.347608015155994449e-20
5.099156744872643685e+03 8.971957517099902890e-21 6.267781935071015166e-20
5.104162672805699003e+03 8.487228034314636293e-20 6.280247387628467560e-20
5.109168600738755231e+03 1.545185720965427125e-19 6.298922061913924173e-20
5.114174528671810549e+03 1.305466378155051841e-19 6.367926544487797504e-20
5.119180456604865867e+03 3.706632866832559472e-21 6.402619837948249398e-20
5.124186384537922095e+03 7.379736468741608551e-20 6.435487227600831809e-20
5.129192312470977413e+03 8.182932776884261587e-20 6.370449799843417859e-20
5.134198240404033641e+03 2.611446243767336598e-19 6.325561112422219995e-20
5.139204168337088959e+03 1.784391568928673018e-19 6.171928057862826235e-20
5.144210096270145186e+03 9.450908729225943007e-20 6.063363763922487006e-20
5.149216024203200504e+03 1.390869451144807713e-19 5.899653123107918758e-20
5.154221952136255823e+03 1.751478096554884733e-19 5.739388117318165847e-20
5.159227880069312050e+03 1.463815991847149317e-19 5.523713074134809153e-20
5.164233808002367368e+03 1.417245079673311155e-19 5.232477295710431013e-20
5.169239735935423596e+03 2.017484008142979970e-19 4.975554907865336658e-20
5.174245663868478914e+03 8.751128574503187074e-20 4.831320971772963811e-20
5.179251591801534232e+03 1.280800870739911633e-19 4.711024103948590101e-20
5.184257519734590460e+03 8.743579836495418832e-20 4.645943674665128510e-20
5.189263447667645778e+03 1.744009061956440005e-19 4.680175073178689934e-20
5.194269375600702006e+03 1.130620086188493576e-19 4.765230960724239171e-20
5.199275303533757324e+03 1.314891958428821107e-19 4.819477453098022396e-20
5.204281231466813551e+03 7.034386455149415067e-20 4.789533615706137939e-20
5.209287159399868870e+03 6.999787043050143435e-20 4.645133289539376839e-20
5.214293087332924188e+03 8.392818027492972800e-20 4.802505591971056501e-20
5.219299015265980415e+03 1.065976645306025902e-19 4.933492372609040880e-20
5.224304943199035733e+03 3.842990684706472205e-20 5.021373096543361136e-20
5.229310871132091961e+03 1.385242717651232649e-19 5.056312421407500165e-20
5.234316799065147279e+03 1.881422749029999824e-19 5.148557595272484929e-20
5.239322726998203507e+03 1.219254135866570998e-19 5.190874827408996869e-20
5.244328654931258825e+03 1.654892440366345681e-19 5.162691590373188780e-20
5.249334582864314143e+03 6.201729093654470311e-20 5.124812814727823631e-20
5.254340510797370371e+03 8.722657422734831683e-20 5.024519354696771794e-20
5.259346438730425689e+03 1.604206226935406509e-19 4.760088186202042206e-20
5.264352366663481916e+03 2.760392878325204860e-20 4.479228211264366185e-20
5.269358294596537235e+03 8.746491965973335089e-20 4.381707301310452154e-20
5.274364222529593462e+03 8.012200459959088269e-21 4.368396061205559993e-20
5.279370150462648780e+03 1.203436974899835100e-19 4.371279319557575130e-20
5.284376078395704099e+03 9.012915999040251910e-20 4.344469099605672723e-20
5.289382006328760326e+03 9.279204222553883631e-20 4.358032239536677619e-20
5.294387934261815644e+03 1.474915927641011230e-19 4.381047678466957158e-20
5.299393862194871872e+03 1.176001759911210621e-19 4.411644480655741697e-20
5.304399790127927190e+03 1.452661081459216227e-19 4.466337609329506122e-20
5.309405718060982508e+03 7.672893820026082019e-20 4.476557566544722458e-20
5.314411645994038736e+03 1.376633818715111868e-19 4.451399055452845036e-20
5.319417573927094054e+03 1.670617464897333037e-19 4.400335205657240352e-20
5.324423501860150282e+03 1.361391271372460901e-19 4.339164038938877503e-20
5.329429429793205600e+03 1.207972852602803068e-19 4.313569151432143817e-20
5.334435357726260918e+03 1.279860385416097641e-19 4.299764549978407696e-20
5.339441285659317145e+03 1.092672746075290641e-19 4.281903657404027105e-20
5.344447213592372464e+03 9.533275759807325857e-20 4.256000245571581008e-20
