#  wl flam flam_err
4.803806996822357178e+03 -3.550801327114293404e-19 1.182627768673484037e-18
4.808812924755412496e+03 -3.913223805551991764e-19 1.028462289535338034e-18
4.813818852688468723e+03 6.596505093383177057e-19 9.005855567537999120e-19
4.818824780621524042e+03 3.773690498021995714e-20 8.084027327738331296e-19
4.823830708554580269e+03 -2.791005932631119782e-19 7.484467096999466322e-19
4.828836636487635587e+03 -4.744589981927185526e-19 6.868399853585855009e-19
4.833842564420691815e+03 2.689623315313629192e-19 6.124916029082166682e-19
4.838848492353747133e+03 5.815964870526214682e-19 5.325134143414808417e-19
4.843854420286802451e+03 -6.263141999694509496e-19 4.660299042157303849e-19
4.848860348219858679e+03 -3.131517016156841948e-19 4.272158677941931340e-19
4.853866276152913997e+03 1.164041422363184437e-19 4.007796517259147087e-19
4.858872204085970225e+03 -3.368255946642624875e-20 3.723626668542679861e-19
4.863878132019025543e+03 2.020348579267773736e-19 3.434871225002381397e-19
4.868884059952080861e+03 -6.694521325994697358e-21 3.189363020215846553e-19
4.873889987885137089e+03 1.221979942784196135e-19 3.054673665937667219e-19
4.878895915818192407e+03 -9.989630995300648981e-21 3.033189700283301646e-19
4.883901843751248634e+03 5.691802066325529514e-20 2.983717921178981581e-19
4.888907771684303952e+03 -7.907011988922117746e-20 2.814810089640699872e-19
4.893913699617360180e+03 7.203196793981043185e-20 2.613023536038718979e-19
4.898919627550415498e+03 7.928306455809643715e-20 2.398031066145146478e-19
4.903925555483470816e+03 -7.281670436746566787e-20 2.248375305595048331e-19
4.908931483416527044e+03 1.335128134657751994e-19 2.147317425848019390e-19
4.913937411349582362e+03 5.089967772734532199e-20 2.055950739483078635e-19
4.918943339282638590e+03 1.239354427042599865e-19 1.941230201201406386e-19
4.923949267215693908e+03 1.206360346726382975e-19 1.842328257723866151e-19
4.928955195148750136e+03 2.767494044345832301e-19 1.782564517029634315e-19
4.933961123081805454e+03 1.086307872608109753e-19 1.746739580894182700e-19
4.938967051014860772e+03 2.194254073210122503e-20 1.695657306300111611e-19
4.943972978947916999e+03 2.501809918857340289e-19 1.612699214430414391e-19
4.948978906880972318e+03 1.934966351187686712e-19 1.521570746551386205e-19
4.953984834814028545e+03 1.315979845290057926e-19 1.474215338891231959e-19
4.958990762747083863e+03 7.015993198939556471e-20 1.471124750185159644e-19
4.963996690680139181e+03 1.058181468086425195e-19 1.495277037756303499e-19
4.969002618613195409e+03 3.605920915156853763e-20 1.490548990914509017e-19
4.974008546546250727e+03 7.305237185809020354e-20 1.431192785686506930e-19
4.979014474479306955e+03 6.458637047285536041e-20 1.347889885679009216e-19
4.984020402412362273e+03 1.680278534591637311e-21 1.287252779695833581e-19
4.989026330345418501e+03 8.366241157744459722e-20 1.298343035242886487e-19
4.994032258278473819e+03 2.483696528729931520e-20 1.330875958989964739e-19
4.999038186211529137e+03 3.610321854018557494e-20 1.322256203281735996e-19
5.004044114144585365e+03 3.052139776721909805e-20 1.244287551197728416e-19
5.009050042077640683e+03 8.280559110523131675e-21 1.143176172384441178e-19
5.014055970010696910e+03 8.175754584817286859e-20 1.046073612916054583e-19
5.019061897943752228e+03 7.455777950030985875e-20 1.011909313645354451e-19
5.024067825876807547e+03 -6.868701615635701891e-20 1.018114383071133030e-19
5.029073753809863774e+03 1.227637229103594657e-19 1.027904721937281428e-19
5.034079681742919092e+03 9.303861761660736632e-20 1.012237861662330965e-19
5.039085609675975320e+03 1.282203420537733425e-19 9.652075896855430601e-20
5.044091537609030638e+03 1.147350599772756955e-19 9.358643478821005259e-20
5.049097465542086866e+03 1.163667074261004473e-19 9.090963417123417502e-20
5.054103393475142184e+03 8.199346074916633635e-20 9.102266885652547697e-20
5.059109321408197502e+03 -1.175135861012050088e-20 9.089194404814602659e-20
5.064115249341253730e+03 -1.114557190573217629e-20 8.916509530569423599e-20
5.069121177274309048e+03 1.179733157574625833e-19 8.647420468568978653e-20
5.074127105207365275e+03 2.695025944671658046e-20 8.348159158932359205e-20
5.079133033140420594e+03 1.318481210433327572e-19 8.409821332353304933e-20
5.084138961073476821e+03 1.830482253935694804e-19 8.557357500811484088e-20
5.089144889006532139e+03 2.061898535928376614e-20 8.724248396312366077e-20
5.094150816939587457e+03 1.174468434100168620e-19 8.724714021529012920e-20
5.099156744872643685e+03 1.115226496101748610e-19 8.498489183083301029e-20
5.104162672805699003e+03 2.226402412570185423e-19 8.409098890262123921e-20
5.109168600738755231e+03 1.516205769426371030e-19 8.625534138265606227e-20
5.114174528671810549e+03 6.327056243547245727e-20 9.188187035163637637e-20
