#  wl flam flam_err
4.803806996822357178e+03 -5.265738785971973186e-21 1.396735801457196672e-18
4.808812924755412496e+03 -7.368187096520244063e-22 1.238241022766852459e-18
4.813818852688468723e+03 1.328716241019306309e-21 1.151511270674369435e-18
4.818824780621524042e+03 1.322851921517794266e-21 1.057935687282168250e-18
4.823830708554580269e+03 1.317170497416958721e-21 8.670371080723827905e-19
4.828836636487635587e+03 1.311668150246078438e-21 6.156566962424455218e-19
4.833842564420691815e+03 1.306341107359369436e-21 4.825578998782233538e-19
4.838848492353747133e+03 1.301185641669960830e-21 5.143907647250619905e-19
4.843854420286802451e+03 1.296198071432543677e-21 6.947486341240642207e-19
4.848860348219858679e+03 1.291374759980437143e-21 7.641269226995072380e-19
4.853866276152913997e+03 1.286712115473743266e-21 6.923280338201600644e-19
4.858872204085970225e+03 1.282206590670189876e-21 6.284479391060358320e-19
4.863878132019025543e+03 1.277854682640696509e-21 5.267760744784450268e-19
4.868884059952080861e+03 1.273622184466212082e-21 4.127582626609803956e-19
4.873889987885137089e+03 1.269559208689018264e-21 3.626217987801428771e-19
4.878895915818192407e+03 1.265650458611030733e-21 3.241351033742232042e-19
4.883901843751248634e+03 1.261881647750677313e-21 2.895694410470618574e-19
4.888907771684303952e+03 1.258249493020758264e-21 2.732211207465235891e-19
4.893913699617360180e+03 1.254750754177083042e-21 2.603355141633465180e-19
4.898919627550415498e+03 1.251382233572268933e-21 2.656381844049242166e-19
4.903925555483470816e+03 1.248140775877741909e-21 2.974272284028220331e-19
4.908931483416527044e+03 1.245023267883488058e-21 3.184153468924842770e-19
4.913937411349582362e+03 1.242026638209448092e-21 2.773416775421286512e-19
4.918943339282638590e+03 1.239147857091612736e-21 2.394078374034875577e-19
4.923949267215693908e+03 1.236383936097028918e-21 2.223205160194114224e-19
4.928955195148750136e+03 1.233731927916277431e-21 1.979184694614145046e-19
4.933961123081805454e+03 1.231188926083655814e-21 1.688377989422254168e-19
4.938967051014860772e+03 1.228752064752902681e-21 1.670236901283855901e-19
4.943972978947916999e+03 1.226418518425135665e-21 1.679774428886460150e-19
4.948978906880972318e+03 1.224185501726061764e-21 1.634780254572288142e-19
4.953984834814028545e+03 1.222050269136932823e-21 1.609415659972289722e-19
4.958990762747083863e+03 1.220010114775463479e-21 1.739879463848464034e-19
4.963996690680139181e+03 1.218062372103061793e-21 1.784560137842105576e-19
4.969002618613195409e+03 1.216204413730284924e-21 1.706994173976424366e-19
4.974008546546250727e+03 1.214433651123135200e-21 1.650647489699342200e-19
4.979014474479306955e+03 -8.453962706711239920e-21 1.531670966369678203e-19
4.984020402412362273e+03 -6.506601217902717303e-20 1.412638080126728980e-19
4.989026330345418501e+03 3.089665086044514758e-20 1.392744895546009881e-19
4.994032258278473819e+03 -9.266967137088481198e-20 1.440678637055331768e-19
4.999038186211529137e+03 3.481284090264001444e-19 1.350603348139546515e-19
5.004044114144585365e+03 1.075102320659762815e-19 1.318242041976016385e-19
5.009050042077640683e+03 3.761302887874667175e-20 1.372248149498458198e-19
5.014055970010696910e+03 1.000092408386265860e-19 1.333442178930054741e-19
5.019061897943752228e+03 -4.849729343042420807e-22 1.222785233350806504e-19
5.024067825876807547e+03 1.848010549247493382e-19 1.160319157637584511e-19
5.029073753809863774e+03 5.216510012355724490e-20 1.112022757127067947e-19
5.034079681742919092e+03 1.533911853010729103e-19 1.092384433186927122e-19
5.039085609675975320e+03 1.642546697105486817e-19 1.141424016569070539e-19
5.044091537609030638e+03 3.493531459136777288e-20 1.170214424979262616e-19
5.049097465542086866e+03 7.689324234177426091e-20 1.112780167106729816e-19
5.054103393475142184e+03 1.946038029910491511e-19 1.078575337099916420e-19
5.059109321408197502e+03 9.316863094619032058e-22 1.105210735027991636e-19
5.064115249341253730e+03 -1.540701644024557175e-19 1.050317963866318328e-19
5.069121177274309048e+03 -6.503869954115369679e-20 9.374542956609201142e-20
5.074127105207365275e+03 1.881758131505771494e-20 8.794419949286088418e-20
5.079133033140420594e+03 3.517415426812723426e-20 8.393966307980608705e-20
5.084138961073476821e+03 2.839501101004212987e-20 8.323453736449875663e-20
5.089144889006532139e+03 1.188678141906829203e-20 8.405166239218007144e-20
5.094150816939587457e+03 9.570484153679472479e-21 8.882423183322298485e-20
5.099156744872643685e+03 1.947156208453570243e-19 8.797931819405623387e-20
5.104162672805699003e+03 1.189003139755703327e-19 8.779467350983616863e-20
5.109168600738755231e+03 1.123565663957394063e-19 9.269168810874856026e-20
5.114174528671810549e+03 -1.470730952403135875e-20 1.050529951529098668e-19
5.119180456604865867e+03 1.787233678461297888e-19 1.061758306668240351e-19
5.124186384537922095e+03 -5.720550502769486064e-20 9.424612814344640256e-20
5.129192312470977413e+03 -2.434481458563631637e-20 8.463894632115549114e-20
5.134198240404033641e+03 -6.873308716824322143e-20 7.979788283651133840e-20
5.139204168337088959e+03 2.381936515413695467e-20 7.660586559666493342e-20
5.144210096270145186e+03 -4.163570141354802498e-21 7.449571716710626241e-20
5.149216024203200504e+03 2.439425628880662646e-20 7.330414638512405086e-20
5.154221952136255823e+03 1.504351229720314972e-19 7.112291504328876481e-20
5.159227880069312050e+03 1.120390132558240982e-19 6.943255608935283418e-20
5.164233808002367368e+03 -6.549690782364014040e-20 7.032925936380286965e-20
5.169239735935423596e+03 -3.266774198261604533e-20 7.079418803977971145e-20
5.174245663868478914e+03 -2.968187559067888629e-20 6.781251545142180085e-20
5.179251591801534232e+03 7.232805193098622030e-20 6.194592929919986588e-20
5.184257519734590460e+03 5.020172299462422229e-20 5.837501681784422748e-20
5.189263447667645778e+03 5.172380373954323572e-20 5.778482117895698446e-20
5.194269375600702006e+03 3.475580572329029860e-20 5.849510571048842154e-20
5.199275303533757324e+03 1.406019618740002059e-19 5.933052071475778731e-20
5.204281231466813551e+03 1.187130602414969771e-19 5.920973441835052204e-20
5.209287159399868870e+03 -1.508227431495253114e-20 5.891498780581265964e-20
5.214293087332924188e+03 1.904347266745733566e-20 5.968572435381586104e-20
5.219299015265980415e+03 6.113364972554806594e-20 6.005671609814346279e-20
5.224304943199035733e+03 4.352916716158431629e-20 5.971225514380159525e-20
5.229310871132091961e+03 -9.678709612771536004e-21 5.908043710380469013e-20
5.234316799065147279e+03 2.132356281630661644e-20 5.897954423610947462e-20
5.239322726998203507e+03 7.503132479604834248e-20 5.896652319417075772e-20
5.244328654931258825e+03 4.845996624017417215e-20 5.829429315504358754e-20
5.249334582864314143e+03 2.128753892115104663e-20 5.819913858428014551e-20
5.254340510797370371e+03 -2.008259738118599176e-20 5.680965243069565810e-20
5.259346438730425689e+03 1.154125481253164571e-19 5.455941249500289912e-20
5.264352366663481916e+03 1.861543428049318669e-20 5.139656667517399602e-20
5.269358294596537235e+03 3.283145374477149409e-20 4.966024556001386128e-20
5.274364222529593462e+03 8.316945644587448935e-21 4.996766764686252379e-20
5.279370150462648780e+03 3.745711646230159690e-21 4.990565813715873836e-20
5.284376078395704099e+03 1.410280018494460033e-20 5.139545154239964250e-20
5.289382006328760326e+03 7.286891347607651400e-20 5.326425959293558001e-20
5.294387934261815644e+03 1.170375161982572025e-19 5.252366685354062542e-20
5.299393862194871872e+03 -4.624614528058328813e-21 5.207226573760074026e-20
5.304399790127927190e+03 9.372103641583987470e-20 5.244263439225284737e-20
5.309405718060982508e+03 -3.716453510749289213e-20 5.225675303626033326e-20
5.314411645994038736e+03 -1.094589519570846017e-19 5.134083817267918525e-20
5.319417573927094054e+03 1.119152039312355861e-19 4.992894273856016125e-20
5.324423501860150282e+03 6.323778208035015474e-20 4.886504094674078673e-20
5.329429429793205600e+03 7.364440648651896652e-20 4.854925475191434508e-20
5.334435357726260918e+03 1.174202036224739206e-19 4.848230807216254187e-20
5.339441285659317145e+03 1.129809330438088947e-19 4.776162330008733811e-20
5.344447213592372464e+03 6.530156865700116272e-20 4.798169403060235031e-20
5.349453141525428691e+03 8.299516894390849669e-20 4.830826532013163307e-20
5.354459069458484009e+03 1.395473527041242822e-20 4.872758030781396894e-20
5.359464997391540237e+03 2.819304303707036204e-21 4.901815927418455306e-20
5.364470925324595555e+03 1.322150689715090493e-19 4.914515861078280173e-20
5.369476853257650873e+03 3.723365656682758623e-20 4.991544417043120098e-20
5.374482781190707101e+03 6.645155347508541821e-20 5.124845716587787072e-20
5.379488709123762419e+03 -7.213162028226716840e-20 5.170261515602548282e-20
5.384494637056818647e+03 1.408889490558136097e-19 5.181155179597197890e-20
5.389500564989873965e+03 -4.106611947652507949e-21 5.079341038232326272e-20
5.394506492922930192e+03 2.631823565911743161e-20 4.957377770245006238e-20
5.399512420855985511e+03 2.137886499574560760e-20 4.784857772959431226e-20
5.404518348789040829e+03 6.529104378115859904e-20 4.597198732007891652e-20
5.409524276722097056e+03 1.126021545196925510e-19 4.525769175193778203e-20
5.414530204655152374e+03 6.244024486166021556e-20 4.410349124198002892e-20
5.419536132588208602e+03 1.608357251481745322e-21 4.330415172212487441e-20
5.424542060521263920e+03 3.680491968701261241e-20 4.267188191340181528e-20
5.429547988454320148e+03 3.512267873582815111e-20 4.194892706147708640e-20
5.434553916387375466e+03 2.883146708832021240e-20 4.209709580163477771e-20
5.439559844320430784e+03 2.436872486110732949e-20 4.234767509277986704e-20
5.444565772253487012e+03 -4.428223143659376032e-21 4.269777623812266284e-20
5.449571700186542330e+03 -6.907709762864739365e-21 4.288025399410931908e-20
5.454577628119598558e+03 2.626519662694847340e-20 4.362868965378164562e-20
5.459583556052653876e+03 2.344849127748243897e-20 4.428151494657663454e-20
5.464589483985709194e+03 4.469054154764921617e-20 4.498339567587635311e-20
5.469595411918765421e+03 4.342585887025613697e-20 4.519379367913938796e-20
5.474601339851820740e+03 8.793849764618422542e-20 4.569890751777227963e-20
5.479607267784876967e+03 5.498079635364801374e-20 4.672878633216756610e-20
5.484613195717932285e+03 5.999528611247946793e-20 4.765845657530322551e-20
5.489619123650987603e+03 4.290106672859019928e-20 4.854689142163240577e-20
5.494625051584043831e+03 -1.706695997522970031e-20 4.958438389542081081e-20
5.499630979517099149e+03 3.149159099153662225e-20 4.993483942502401473e-20
5.504636907450155377e+03 5.940466286823856519e-20 4.982374888124165084e-20
5.509642835383210695e+03 3.335827916516151105e-20 4.864074652510832950e-20
5.514648763316266923e+03 4.522416425356968173e-20 4.716869672881923107e-20
5.519654691249322241e+03 1.327273241121775746e-19 4.575895878412716919e-20
5.524660619182377559e+03 1.380279790719595492e-19 4.411389464806146208e-20
5.529666547115433787e+03 1.671593006834151214e-19 4.281889708131275404e-20
5.534672475048489105e+03 2.793176216579817650e-19 4.214833356024679872e-20
5.539678402981545332e+03 3.203110325380942058e-19 4.154875963876260600e-20
5.544684330914600650e+03 2.623129461843287561e-19 4.059417213040686669e-20
5.549690258847656878e+03 7.775624848834453140e-20 3.935802952369121740e-20
5.554696186780712196e+03 5.489765983605996758e-20 3.824075871008817076e-20
5.559702114713767514e+03 -4.443803126358179652e-20 3.815954247300439185e-20
5.564708042646823742e+03 -3.193839439442875433e-21 3.865020591443811104e-20
5.569713970579879060e+03 3.920583100171049959e-20 6.402984064422745004e-20
5.574719898512935288e+03 -1.032034886866441476e-20 1.005513349961884644e-19
5.579725826445990606e+03 6.972157685794708502e-20 1.006080760582121596e-19
5.584731754379046833e+03 1.657970383799006708e-19 6.319636375618263064e-20
5.589737682312102152e+03 8.127752741873021010e-20 3.802393130219918726e-20
5.594743610245157470e+03 2.981995595711419187e-20 3.739994895434951656e-20
5.599749538178213697e+03 4.527333257687339834e-20 3.756396570656700250e-20
5.604755466111269016e+03 7.358241003745495625e-20 3.831584510673870737e-20
5.609761394044325243e+03 9.951152740531145268e-20 3.836758508700686932e-20
5.614767321977380561e+03 4.699186622644777076e-20 3.844650077584111316e-20
5.619773249910436789e+03 4.893069393799807358e-20 3.921822142397705632e-20
5.624779177843492107e+03 1.022775493482918347e-19 3.998258882379311263e-20
5.629785105776547425e+03 6.334330413807155118e-20 4.039411250622831181e-20
5.634791033709603653e+03 1.261931399681028396e-20 4.021168044325361786e-20
5.639796961642658971e+03 4.907857336266902259e-20 3.986455587374999676e-20
5.644802889575714289e+03 8.710785192395423207e-20 3.918009706801167388e-20
5.649808817508770517e+03 9.413770474021723964e-20 3.825029821882228247e-20
5.654814745441825835e+03 4.926816547340497060e-20 3.710159510848318019e-20
5.659820673374882062e+03 5.213410572556723265e-21 3.642799496060043825e-20
5.664826601307937381e+03 1.087260114480292298e-19 3.619096194683193346e-20
5.669832529240993608e+03 9.695404099691493654e-20 3.561656398990048173e-20
5.674838457174048926e+03 6.507535194706291701e-20 3.514389173127605813e-20
5.679844385107104245e+03 5.587196745204502099e-20 3.475993596264579315e-20
5.684850313040160472e+03 1.203648011395354918e-19 3.446757364487674543e-20
5.689856240973215790e+03 6.852907454129208709e-20 3.417453162490350023e-20
5.694862168906272018e+03 8.247519437050029842e-20 3.480172261827654293e-20
5.699868096839327336e+03 1.424570849062540342e-20 3.480455161997933318e-20
5.704874024772383564e+03 5.401032225869741237e-20 3.496786992020019550e-20
5.709879952705438882e+03 4.700981067192387971e-20 3.509077113068322997e-20
5.714885880638494200e+03 6.541294123806843244e-20 3.554998175854643735e-20
5.719891808571550428e+03 1.058680903081688401e-19 3.608374929938953958e-20
5.724897736504605746e+03 8.413322633801543971e-20 3.601883430726202033e-20
5.729903664437661973e+03 -1.219308710472555642e-20 3.658963422453875666e-20
5.734909592370717291e+03 -1.396190465650583549e-20 3.665946403840137958e-20
5.739915520303773519e+03 5.525042540807388887e-20 3.766807511554504232e-20
5.744921448236828837e+03 6.972556439552650993e-20 3.799764768073845691e-20
5.749927376169884155e+03 6.344638861823528965e-20 3.889578570400334099e-20
5.754933304102940383e+03 6.425867725321345813e-20 4.033051527376679604e-20
5.759939232035995701e+03 1.280872408252871950e-19 4.190307224802490371e-20
5.764945159969051929e+03 3.602137754757935338e-20 4.221421305711113172e-20
5.769951087902107247e+03 4.636162832904469939e-20 4.381790684777964024e-20
5.774957015835163475e+03 -5.525081902997889474e-20 4.686090065844579150e-20
5.779962943768218793e+03 8.633119853503324382e-20 4.651470458215725892e-20
5.784968871701274111e+03 6.936803796558796817e-20 4.231572142804179698e-20
5.789974799634330338e+03 1.238591249684468335e-19 4.094742490674449287e-20
5.794980727567385657e+03 1.752561419178121360e-19 4.091805861378647108e-20
5.799986655500441884e+03 8.146818729725049362e-20 4.091239214674056124e-20
5.804992583433497202e+03 6.465114087038469674e-20 4.153028739314107676e-20
5.809998511366552520e+03 1.001069668038337492e-19 4.174963305918371237e-20
5.815004439299608748e+03 8.951781025938917711e-20 4.207104990949192665e-20
5.820010367232664066e+03 1.116913464236541552e-19 4.260933268075640436e-20
5.825016295165720294e+03 1.376935570991313025e-19 4.544655028514110201e-20
5.830022223098775612e+03 1.027846953487804544e-19 4.705964924228661791e-20
5.835028151031830930e+03 1.458040873222158412e-19 4.416956814384426869e-20
5.840034078964887158e+03 1.049214122211683919e-19 3.963945282017816386e-20
5.845040006897942476e+03 4.662855731485321992e-20 3.748123541630178755e-20
5.850045934830998704e+03 6.737021367316617337e-20 3.706462609866769369e-20
5.855051862764054022e+03 7.177483850620334097e-20 3.661657301142095689e-20
5.860057790697110249e+03 4.859179261360370211e-20 3.787708028919095889e-20
5.865063718630165567e+03 1.048628044879110993e-19 3.947261895571024506e-20
5.870069646563220886e+03 3.711280834941112389e-21 3.967204054548357121e-20
5.875075574496277113e+03 1.447683513535604094e-19 3.802232635691408871e-20
5.880081502429332431e+03 7.288305180141417634e-20 3.887495021721157966e-20
5.885087430362388659e+03 1.655711841392034400e-20 4.872777992149982072e-20
5.890093358295443977e+03 1.017254887756699235e-19 5.515167827330945457e-20
5.895099286228500205e+03 1.344467237907674977e-19 5.275820474716606587e-20
5.900105214161555523e+03 7.599258672235853749e-20 4.490304288922332011e-20
5.905111142094610841e+03 3.844943515579326031e-20 3.942446129211947161e-20
5.910117070027667069e+03 1.848151374879048052e-19 3.953802701852977977e-20
5.915122997960722387e+03 1.009486059074130867e-19 3.976477395392670897e-20
5.920128925893778614e+03 6.685714719884529963e-20 3.909750660977991400e-20
5.925134853826833933e+03 7.398942013807498367e-20 3.886303891788637801e-20
5.930140781759890160e+03 1.136001694399827622e-19 3.980799115649005261e-20
5.935146709692945478e+03 9.322822013923200452e-20 3.940479104018704785e-20
5.940152637626000796e+03 1.319263900078979742e-19 3.851406176251228714e-20
5.945158565559057024e+03 1.395705584999566408e-19 3.885792287820524239e-20
5.950164493492112342e+03 5.874159925994777016e-20 3.991109771878373499e-20
5.955170421425167660e+03 9.338655278963393515e-20 3.846638452735354871e-20
5.960176349358223888e+03 8.474638135519110256e-20 3.629110541777671731e-20
5.965182277291280116e+03 8.494323601566454350e-20 3.509168799608075143e-20
5.970188205224335434e+03 7.921874713808720523e-20 3.492779690401510826e-20
5.975194133157390752e+03 -4.012808193745195348e-20 3.476472964957458926e-20
5.980200061090446980e+03 3.452865210966977331e-20 3.357804324298403366e-20
5.985205989023502298e+03 8.998057139758553254e-20 3.248363728947276459e-20
5.990211916956557616e+03 3.052892188392724051e-20 3.205877433548082860e-20
5.995217844889613843e+03 4.497937082194286608e-20 3.181339708261039421e-20
6.000223772822669162e+03 4.664259311351611453e-20 3.203816954505201208e-20
6.005229700755725389e+03 5.045623104967820916e-20 3.150802022812942546e-20
6.010235628688780707e+03 6.157775676166863857e-20 3.093493174148428694e-20
6.015241556621836935e+03 9.995629960723347076e-20 3.028978096630207531e-20
6.020247484554892253e+03 6.298404274167711094e-20 2.942816128282119209e-20
6.025253412487947571e+03 9.929291626503615879e-20 2.901332236454497992e-20
6.030259340421003799e+03 5.160535664530110385e-20 2.888745897064053253e-20
6.035265268354059117e+03 5.549045226925394632e-20 2.833772294972258048e-20
6.040271196287115345e+03 3.928447871098070659e-20 2.761885002151047701e-20
6.045277124220170663e+03 5.633800003919706906e-20 2.705249772916790331e-20
6.050283052153226890e+03 6.439093552894364118e-20 2.679504427381563569e-20
6.055288980086282209e+03 1.005187826480737069e-19 2.650851416984087704e-20
6.060294908019337527e+03 9.976681932756058747e-20 2.615059561295794287e-20
6.065300835952393754e+03 6.318682800140407797e-20 2.594405279615881785e-20
6.070306763885449072e+03 6.891551868580305931e-20 2.561807934351185471e-20
6.075312691818505300e+03 7.977519518997586492e-20 2.527315782612388724e-20
6.080318619751560618e+03 9.008556659422607546e-20 2.491700051169056727e-20
6.085324547684616846e+03 5.390654789369141966e-20 2.470780052577795970e-20
6.090330475617672164e+03 1.114961370486877959e-19 2.459152164115035835e-20
6.095336403550727482e+03 1.029156381389284914e-19 2.473987234027519975e-20
6.100342331483783710e+03 6.718968310922068357e-20 2.481413979850462283e-20
6.105348259416839028e+03 6.103697237267539159e-20 2.482608253595959642e-20
6.110354187349894346e+03 8.000219104688342829e-20 2.472858951234984904e-20
6.115360115282950574e+03 6.851506107028010423e-20 2.486472907681487966e-20
6.120366043216006801e+03 1.175100871696782006e-19 2.500846036745580468e-20
6.125371971149062119e+03 6.380676814348868938e-20 2.519281101842798816e-20
6.130377899082117438e+03 6.013580960095435284e-20 2.556470124907301264e-20
6.135383827015173665e+03 4.209049644255550399e-20 2.644823710675578939e-20
6.140389754948228983e+03 9.360929428571125683e-20 2.717435890795464502e-20
6.145395682881284301e+03 6.878432885838085021e-20 2.705131773082157161e-20
6.150401610814340529e+03 9.742468837627799111e-20 2.612179856512516626e-20
6.155407538747396757e+03 9.308885917224650452e-20 2.540219185004408248e-20
6.160413466680452075e+03 6.091582981113509144e-20 2.471125471146886576e-20
6.165419394613507393e+03 6.888208517195505952e-20 2.491689994523452820e-20
6.170425322546563621e+03 1.193345612008715305e-19 2.498786957099848664e-20
6.175431250479618939e+03 9.290275427652442840e-20 2.441772978152030895e-20
6.180437178412674257e+03 8.232362552705738913e-20 2.380174523547997976e-20
6.185443106345730484e+03 6.238283293761676471e-20 2.343285296117264951e-20
6.190449034278785803e+03 8.161324201032195602e-20 2.353657077904269087e-20
6.195454962211842030e+03 5.436817420139108422e-20 2.354794026323518104e-20
6.200460890144897348e+03 5.723124442015646821e-20 2.357903759859852720e-20
6.205466818077953576e+03 9.142053908550378956e-20 2.332981245036092089e-20
6.210472746011008894e+03 1.252692897709880705e-19 2.305368409793928650e-20
6.215478673944064212e+03 7.766680871480359172e-20 2.327012495311677329e-20
6.220484601877120440e+03 3.529801524979741609e-20 2.347365535645132972e-20
6.225490529810175758e+03 5.210300338587031160e-20 2.366495106811257333e-20
6.230496457743231986e+03 9.513701265494185794e-20 2.593140677993606297e-20
6.235502385676287304e+03 1.300788720214528469e-19 2.769912826758893726e-20
6.240508313609343531e+03 1.079112561155206953e-19 2.707471889747632902e-20
6.245514241542398850e+03 3.707679297604042163e-20 2.502868841179168303e-20
6.250520169475454168e+03 5.529094699872138193e-20 2.564056251581585106e-20
6.255526097408510395e+03 9.786819960039910586e-20 2.804629515368014932e-20
6.260532025341565713e+03 1.059781549871485155e-19 2.939596856511038926e-20
6.265537953274621032e+03 7.615251992369554506e-20 2.798104354771591670e-20
6.270543881207677259e+03 1.086126192809852091e-19 2.754619832729024015e-20
