#  wl flam flam_err
4.803806996822357178e+03 -5.767648237443848712e-20 1.349343903675448635e-18
4.808812924755412496e+03 -9.579577219957551093e-19 1.211873958675834502e-18
4.813818852688468723e+03 6.089722669224582511e-19 1.109390317806296238e-18
4.818824780621524042e+03 9.356240701710413256e-19 1.042165619828082648e-18
4.823830708554580269e+03 -1.709830208160863125e-19 9.685062486119211599e-19
4.828836636487635587e+03 -1.161439158280091272e-20 8.813874473587501190e-19
4.833842564420691815e+03 3.232431924321310848e-19 7.917701435221388206e-19
4.838848492353747133e+03 -1.102086116749511098e-19 7.194046160546400784e-19
4.843854420286802451e+03 -4.528123734709314519e-19 6.624705761774247024e-19
4.848860348219858679e+03 -2.903516879977032619e-20 6.073133881195203460e-19
4.853866276152913997e+03 6.907272461448141714e-20 5.535984628829472729e-19
4.858872204085970225e+03 8.718981559290478364e-20 5.145867280302394453e-19
4.863878132019025543e+03 -1.050591197771939593e-19 4.900276137767596595e-19
4.868884059952080861e+03 -2.007933525095433146e-19 4.626348769113923197e-19
4.873889987885137089e+03 -4.659297292077463655e-20 4.232561290571382963e-19
4.878895915818192407e+03 -1.587530223568356735e-19 3.876502957117198135e-19
4.883901843751248634e+03 5.498960419351694652e-20 3.631870178715837781e-19
4.888907771684303952e+03 -3.745582855889314852e-19 3.446923884254663483e-19
4.893913699617360180e+03 -3.675445799821416921e-19 3.245168850715491783e-19
4.898919627550415498e+03 -2.931351757195641758e-19 3.026900270825854350e-19
4.903925555483470816e+03 -1.998911939659481314e-19 2.836189908089965621e-19
4.908931483416527044e+03 -2.640503617233004364e-19 2.725275873898313937e-19
4.913937411349582362e+03 -1.108275089944795701e-19 2.638976431642398978e-19
4.918943339282638590e+03 -1.572456268601343169e-19 2.515248710236685199e-19
4.923949267215693908e+03 2.066858493737008572e-21 2.398180889858828946e-19
4.928955195148750136e+03 7.176979222241730689e-20 2.295315246274644336e-19
4.933961123081805454e+03 -9.777615483898032713e-20 2.252021564129540116e-19
4.938967051014860772e+03 -5.315430663240187099e-20 2.228192329491843777e-19
4.943972978947916999e+03 1.855374455576785365e-19 2.184283753109362319e-19
4.948978906880972318e+03 -9.529804855384710810e-20 2.138203712293070962e-19
4.953984834814028545e+03 -2.575732080716343478e-20 2.129442026400045263e-19
4.958990762747083863e+03 -2.923378831562891205e-19 2.149625071343483674e-19
4.963996690680139181e+03 -2.209885656649726574e-20 2.165228702204360918e-19
4.969002618613195409e+03 -1.366186957936731999e-19 2.131636073111375999e-19
4.974008546546250727e+03 1.435510769348020429e-19 2.065275022371797739e-19
4.979014474479306955e+03 2.344954683510363237e-19 2.002470832881171193e-19
4.984020402412362273e+03 8.115163182594711155e-20 1.954537633712383124e-19
4.989026330345418501e+03 -5.002787897664786973e-20 1.893305270393880142e-19
4.994032258278473819e+03 -6.264104615200848563e-20 1.797560707976324910e-19
4.999038186211529137e+03 1.150907868980037654e-19 1.681575823188129441e-19
5.004044114144585365e+03 -1.078474021083261207e-19 1.576769967589067566e-19
5.009050042077640683e+03 1.133779436635937993e-19 1.510400266726410841e-19
5.014055970010696910e+03 -1.295124005847599426e-21 1.455420545623942469e-19
5.019061897943752228e+03 -1.712578364736235199e-19 1.404671916520488388e-19
5.024067825876807547e+03 -1.517786080514727057e-20 1.379183388384106210e-19
5.029073753809863774e+03 1.159680287482453193e-19 1.368196333337756658e-19
5.034079681742919092e+03 -1.163923754749482665e-20 1.385481572185274779e-19
5.039085609675975320e+03 5.143765984150963833e-21 1.381364400753784753e-19
5.044091537609030638e+03 -7.118897315381512183e-20 1.369003068049360187e-19
5.049097465542086866e+03 -8.548558447811356534e-20 1.355756616384945272e-19
5.054103393475142184e+03 -1.459539505335492934e-19 1.355308642663092703e-19
5.059109321408197502e+03 2.175095923372643295e-20 1.348970980073133763e-19
5.064115249341253730e+03 -1.060477061081023743e-20 1.313517565556580994e-19
5.069121177274309048e+03 -5.655030218892016805e-20 1.264988351175996172e-19
