#  wl flam flam_err
4.803806996822357178e+03 -1.125740603367070778e-18 1.067718278550186809e-18
4.808812924755412496e+03 -9.970611890793483073e-20 9.480428835343085988e-19
4.813818852688468723e+03 6.734974607875402990e-20 8.844392691172206940e-19
4.818824780621524042e+03 -6.270545361698301437e-19 8.592088898767468828e-19
4.823830708554580269e+03 4.252341041389975073e-19 8.195528753492536692e-19
4.828836636487635587e+03 1.768016431691742694e-19 7.435618147984356055e-19
4.833842564420691815e+03 -4.338987744943539296e-19 6.621421278442410459e-19
4.838848492353747133e+03 6.831117049858804484e-19 6.245278709043097705e-19
4.843854420286802451e+03 8.602737277584192139e-20 5.975919907628021820e-19
4.848860348219858679e+03 5.040832593414523808e-19 5.508512284448179646e-19
4.853866276152913997e+03 2.062770603577499322e-19 4.934693201572430152e-19
4.858872204085970225e+03 -3.845814312830886730e-19 4.576436286446565578e-19
4.863878132019025543e+03 9.234610299807923467e-20 4.450947763006856601e-19
4.868884059952080861e+03 7.026601411553045766e-19 4.254110686543588331e-19
4.873889987885137089e+03 4.497685509465032695e-19 3.880751466977551112e-19
4.878895915818192407e+03 -5.361955776665188489e-19 3.453763874851393687e-19
4.883901843751248634e+03 -1.404105118401301505e-19 3.234300982281810624e-19
4.888907771684303952e+03 -6.233136754059532867e-19 3.148934625012683599e-19
4.893913699617360180e+03 -5.796178268643873149e-20 3.061527647066579360e-19
4.898919627550415498e+03 2.267441926145493589e-19 2.846757967082272839e-19
4.903925555483470816e+03 2.374677086032364540e-19 2.632591396532749512e-19
4.908931483416527044e+03 6.103554138332928232e-19 2.550128496092550613e-19
4.913937411349582362e+03 3.078309934378354701e-19 2.542806083685477918e-19
4.918943339282638590e+03 -1.651707127580206989e-19 2.502208725712807105e-19
4.923949267215693908e+03 2.902493719929870036e-19 2.374233638010616178e-19
4.928955195148750136e+03 3.164037219642414170e-19 2.231965990075514943e-19
4.933961123081805454e+03 -7.569825900989009711e-20 2.205470799362947033e-19
4.938967051014860772e+03 -6.151381816116610132e-20 2.244724584542361556e-19
4.943972978947916999e+03 7.531802325379010095e-20 2.258005300483639331e-19
4.948978906880972318e+03 3.936869315562947638e-19 2.181081305845062000e-19
4.953984834814028545e+03 5.831680581042571065e-19 2.091026213810298221e-19
4.958990762747083863e+03 7.097374127100773853e-20 2.090791995891356001e-19
4.963996690680139181e+03 1.823338041133638981e-19 2.210789843613514655e-19
4.969002618613195409e+03 4.373085243048359465e-19 2.251454396535519692e-19
4.974008546546250727e+03 1.560589094491416914e-20 2.143808998915043200e-19
4.979014474479306955e+03 -1.395578910364321872e-19 1.997866985068874608e-19
4.984020402412362273e+03 4.812592618837690598e-19 1.955089485721500253e-19
4.989026330345418501e+03 1.187290198004922006e-20 1.997721307235999612e-19
4.994032258278473819e+03 1.510198901330024629e-19 1.993031754810851678e-19
4.999038186211529137e+03 -5.933859499510704400e-20 1.849136496118717672e-19
5.004044114144585365e+03 2.819800896033602240e-19 1.672196863787431425e-19
5.009050042077640683e+03 4.034560652605714901e-19 1.590386875978764032e-19
5.014055970010696910e+03 4.987118693565827537e-19 1.581742172367823732e-19
5.019061897943752228e+03 2.375534643907949675e-19 1.566691967150048511e-19
5.024067825876807547e+03 3.739324225577359813e-19 1.524521824642546489e-19
5.029073753809863774e+03 2.097895083395710191e-19 1.429623058995595536e-19
5.034079681742919092e+03 1.903103674527192514e-19 1.410530657716874175e-19
5.039085609675975320e+03 -2.863333866452232146e-21 1.429028819583074126e-19
5.044091537609030638e+03 2.356928909904117967e-19 1.481793962558085965e-19
5.049097465542086866e+03 1.711482581664330291e-19 1.476046497564508484e-19
5.054103393475142184e+03 7.716828205866794321e-20 1.424595930438765610e-19
5.059109321408197502e+03 2.173448236866786890e-19 1.383548151864744599e-19
5.064115249341253730e+03 1.688932797767748910e-19 1.378204556324802178e-19
5.069121177274309048e+03 8.599601282833547041e-20 1.394468523572496200e-19
5.074127105207365275e+03 3.035576464264987685e-19 1.376797294086413543e-19
5.079133033140420594e+03 -6.803502994944330305e-20 1.304478550827610217e-19
5.084138961073476821e+03 3.327136603103368425e-19 1.259191908841429512e-19
5.089144889006532139e+03 2.311707775126584897e-19 1.246581068169393899e-19
5.094150816939587457e+03 -1.723755085368163460e-19 1.263305567438813902e-19
5.099156744872643685e+03 -9.651967825587588869e-20 1.277704886070993858e-19
5.104162672805699003e+03 1.093229053864799201e-19 1.255142601868267219e-19
5.109168600738755231e+03 1.783846822819171510e-19 1.210665231102232904e-19
5.114174528671810549e+03 1.735564274248463487e-19 1.215779917432858826e-19
5.119180456604865867e+03 -4.822705852274557779e-21 1.256646979084372534e-19
5.124186384537922095e+03 3.190856475301885426e-19 1.306515537341292678e-19
5.129192312470977413e+03 1.602548376916323811e-19 1.288160818442000183e-19
5.134198240404033641e+03 5.762628873390672401e-20 1.254757931897733964e-19
5.139204168337088959e+03 2.692751834483716921e-19 1.203118627449047409e-19
5.144210096270145186e+03 2.321389541374384687e-20 1.184981145001080338e-19
5.149216024203200504e+03 1.129182647238774155e-19 1.201931223424184701e-19
5.154221952136255823e+03 7.694834782593220089e-20 1.189728025670813462e-19
5.159227880069312050e+03 3.333088641533660672e-19 1.140555323429353218e-19
5.164233808002367368e+03 3.403827617706844035e-19 1.039866586859097299e-19
5.169239735935423596e+03 -2.866214014452335639e-20 9.583740720621699656e-20
5.174245663868478914e+03 1.065549679040157880e-19 9.526386529634007597e-20
5.179251591801534232e+03 1.135190850303787412e-20 9.616480399034771077e-20
5.184257519734590460e+03 1.531090721972106786e-19 9.753065723186520086e-20
5.189263447667645778e+03 -1.889605534111186563e-20 9.551168979660474171e-20
5.194269375600702006e+03 1.735777176017856096e-19 9.810762901177916038e-20
5.199275303533757324e+03 -5.413365757909837951e-21 1.007586426273094663e-19
5.204281231466813551e+03 1.615364093974004905e-19 1.009312922380939792e-19
5.209287159399868870e+03 1.462202139013779959e-19 9.912018677216257703e-20
5.214293087332924188e+03 2.173486255119205956e-19 9.974208504514414643e-20
5.219299015265980415e+03 3.321120227024032982e-19 1.013503324200902550e-19
5.224304943199035733e+03 -1.103265583440268373e-20 1.000666987622481753e-19
5.229310871132091961e+03 9.124729670442455318e-20 1.017091686421666940e-19
5.234316799065147279e+03 7.768222630182606975e-20 1.068651136353974038e-19
5.239322726998203507e+03 -2.173072621722886905e-19 1.097401454969869980e-19
5.244328654931258825e+03 6.223542102329543412e-20 1.095365827854452355e-19
5.249334582864314143e+03 1.878148707818683933e-20 1.047816943551615048e-19
5.254340510797370371e+03 1.789234478706716448e-19 1.022691620808026086e-19
5.259346438730425689e+03 -1.279551769390601186e-19 9.636305782905297473e-20
5.264352366663481916e+03 4.246231298686694192e-21 9.152447068529977372e-20
5.269358294596537235e+03 -8.426702217813629838e-20 9.226426990402795876e-20
5.274364222529593462e+03 -4.588694197397305861e-21 9.320902192089240130e-20
5.279370150462648780e+03 5.268779143586655214e-20 8.971446228978731562e-20
5.284376078395704099e+03 -2.087075498194548358e-19 8.650200513377926797e-20
5.289382006328760326e+03 2.016488218666378141e-21 8.755429346299140902e-20
5.294387934261815644e+03 7.216427971395503402e-20 9.090521625912661344e-20
5.299393862194871872e+03 -4.860606509604207364e-20 9.373159833715420707e-20
5.304399790127927190e+03 -1.832789579980475183e-19 9.363663472026510781e-20
5.309405718060982508e+03 2.023419437844861735e-19 9.227544052561477841e-20
5.314411645994038736e+03 -3.669095887214825925e-20 8.964666265667241497e-20
5.319417573927094054e+03 6.046309562812467587e-20 8.902099728486482728e-20
5.324423501860150282e+03 2.276261468800636510e-19 9.115147479770865990e-20
5.329429429793205600e+03 2.317378630513165929e-19 9.372403277874426576e-20
5.334435357726260918e+03 1.940799320575574822e-19 9.290105889118450313e-20
5.339441285659317145e+03 -8.553846580322033952e-20 8.863439016818987496e-20
5.344447213592372464e+03 9.942951508183476934e-20 8.670084559236664745e-20
5.349453141525428691e+03 1.099722291904459353e-19 8.686746019693779896e-20
5.354459069458484009e+03 6.049280429973411575e-20 8.895213557186800061e-20
5.359464997391540237e+03 9.800304010693566097e-20 9.082976723423287964e-20
5.364470925324595555e+03 2.589045639767980798e-20 9.158442588854114708e-20
5.369476853257650873e+03 2.238178681131339448e-19 9.144065321653598476e-20
5.374482781190707101e+03 1.499233512995100452e-19 9.098169418906363621e-20
5.379488709123762419e+03 1.579544901830656655e-19 8.990592873619930753e-20
5.384494637056818647e+03 2.620451796754090265e-19 8.956753439464802467e-20
5.389500564989873965e+03 1.290637118075313032e-19 8.955898908772207728e-20
5.394506492922930192e+03 2.705370387457414934e-19 8.949141481573261028e-20
5.399512420855985511e+03 1.255099731505205665e-19 8.682769543607115771e-20
5.404518348789040829e+03 8.559420894232265306e-20 8.370143299494904834e-20
5.409524276722097056e+03 2.687611092959935946e-19 8.131108136423877350e-20
5.414530204655152374e+03 2.195490433098063835e-19 8.159416372845897949e-20
5.419536132588208602e+03 3.138057728566385452e-19 8.353793561879872711e-20
5.424542060521263920e+03 2.862175266007442826e-19 8.458278920662580401e-20
5.429547988454320148e+03 2.552303832574237206e-19 8.345491494108777674e-20
5.434553916387375466e+03 1.269114620591785016e-19 8.164593870820258698e-20
5.439559844320430784e+03 3.240151515754216330e-19 7.868329982379639923e-20
5.444565772253487012e+03 2.389144076536940415e-19 7.594690092601932595e-20
5.449571700186542330e+03 8.934659950469526777e-20 7.539881312134406166e-20
5.454577628119598558e+03 4.008722625393632325e-20 7.716590552071250945e-20
5.459583556052653876e+03 3.077262810065060581e-19 7.872932356323336109e-20
5.464589483985709194e+03 1.914603104015917355e-19 7.840535129056117363e-20
5.469595411918765421e+03 1.522173954962336451e-19 7.601975629398954890e-20
5.474601339851820740e+03 2.053647216456539604e-19 7.431733362036854273e-20
5.479607267784876967e+03 -7.245244999831853674e-21 7.403274478147830125e-20
5.484613195717932285e+03 1.821124299928482134e-19 7.697820886932225498e-20
5.489619123650987603e+03 1.525014980580177154e-19 8.077314870970837285e-20
5.494625051584043831e+03 2.456534964955408898e-19 8.426226088002146686e-20
5.499630979517099149e+03 1.426972400618946272e-19 8.644347212303168699e-20
5.504636907450155377e+03 2.269273002736726441e-19 8.685160548321920971e-20
5.509642835383210695e+03 2.088499417748365777e-19 8.449976428077469265e-20
5.514648763316266923e+03 2.301932414105363339e-19 8.263635751159713072e-20
5.519654691249322241e+03 2.518629907068743168e-19 8.154122666562221848e-20
5.524660619182377559e+03 2.170499580635481234e-19 8.101951669089053104e-20
5.529666547115433787e+03 2.941875299483209230e-19 8.008744092253960721e-20
5.534672475048489105e+03 2.391720582361955017e-19 7.936379663022223986e-20
5.539678402981545332e+03 1.753162522531051227e-19 7.901185299336675379e-20
5.544684330914600650e+03 1.101508009632200681e-19 7.753883615276986454e-20
5.549690258847656878e+03 1.732754102553703167e-19 7.415956436076492115e-20
5.554696186780712196e+03 3.697050996587505298e-19 7.253262086867769481e-20
5.559702114713767514e+03 3.924424817829692391e-19 7.532768950720801275e-20
5.564708042646823742e+03 1.852505271199506453e-19 7.819717931873211919e-20
5.569713970579879060e+03 2.763842437910781469e-19 1.622447748944886140e-19
5.574719898512935288e+03 1.608140758435081254e-19 3.031780333401711219e-19
5.579725826445990606e+03 3.792904462376602505e-19 3.017251427470404866e-19
5.584731754379046833e+03 3.432624004827954088e-19 1.782868037844224442e-19
5.589737682312102152e+03 2.829425125481528327e-19 7.177980302466890283e-20
5.594743610245157470e+03 1.550609109819838407e-19 6.944617306427560492e-20
5.599749538178213697e+03 1.138059790114223893e-19 7.232704690129120012e-20
5.604755466111269016e+03 2.125390099145319111e-19 7.553060538473511532e-20
5.609761394044325243e+03 7.634044732022132528e-20 7.461647584245336010e-20
5.614767321977380561e+03 1.249423898866962631e-19 7.207588715873822091e-20
5.619773249910436789e+03 9.073320730434277183e-20 7.393103113084687038e-20
5.624779177843492107e+03 1.640179327564972698e-19 7.516647049786869723e-20
5.629785105776547425e+03 3.249326087768180941e-19 7.587686259723329267e-20
5.634791033709603653e+03 8.901885429303780521e-20 7.577837747305617702e-20
5.639796961642658971e+03 2.253364073744086116e-19 7.673792861133064970e-20
5.644802889575714289e+03 1.085416446577618193e-19 7.500371340358207459e-20
5.649808817508770517e+03 1.486113635165978865e-19 7.173099888046475308e-20
5.654814745441825835e+03 4.098589409184786931e-20 6.705112597834746245e-20
5.659820673374882062e+03 1.080134909119153426e-19 6.558381247083444446e-20
5.664826601307937381e+03 3.011772214776064646e-20 6.638011186730717972e-20
5.669832529240993608e+03 4.837589813581341378e-20 6.761259209348202395e-20
5.674838457174048926e+03 1.658005345313080987e-19 6.844027116935295123e-20
