#  wl flam flam_err
4.803806996822357178e+03 1.283403561173069164e-19 1.485696187277509207e-18
4.808812924755412496e+03 -1.820163415062446400e-18 1.366172598739026132e-18
4.813818852688468723e+03 6.986572788679378093e-19 1.266919488732876770e-18
4.818824780621524042e+03 -4.434113130004933895e-19 1.143529524742619563e-18
4.823830708554580269e+03 -4.105970618573224203e-19 1.051300470706443661e-18
4.828836636487635587e+03 2.493145551812839334e-19 9.414838915087445878e-19
4.833842564420691815e+03 -7.987788723203054177e-19 8.627939781311427943e-19
4.838848492353747133e+03 -1.259217333019171123e-20 7.851771639000238879e-19
4.843854420286802451e+03 8.859153764630279119e-19 6.954300614160767403e-19
4.848860348219858679e+03 -5.373679549551364983e-20 6.140688969520099400e-19
4.853866276152913997e+03 2.069851753575380771e-19 5.450219041990797375e-19
4.858872204085970225e+03 9.621876882961986147e-19 4.960531217062336510e-19
4.863878132019025543e+03 5.029816682671186569e-19 4.679446181888651732e-19
4.868884059952080861e+03 2.081152050762684577e-19 4.589498462926581657e-19
4.873889987885137089e+03 3.532148378154927705e-19 4.575631645141430544e-19
4.878895915818192407e+03 -3.065122395946184431e-19 4.521557886620479495e-19
4.883901843751248634e+03 2.709085211653079347e-19 4.427523627458996112e-19
4.888907771684303952e+03 -4.575865745486121351e-19 4.211619888407539279e-19
4.893913699617360180e+03 -9.396437970408127831e-20 4.037003893886200888e-19
4.898919627550415498e+03 -8.403938902393151899e-19 3.796698510391953545e-19
4.903925555483470816e+03 8.794701992102429959e-20 3.588995707845187101e-19
4.908931483416527044e+03 9.255993976810480062e-22 3.381476331321096825e-19
4.913937411349582362e+03 -1.672079918455591308e-19 3.119653447499294665e-19
4.918943339282638590e+03 8.522543532058610054e-19 2.986218421961114474e-19
4.923949267215693908e+03 4.058031156357340888e-19 2.833643410429140224e-19
4.928955195148750136e+03 8.927606444597359232e-19 2.722435488992882287e-19
4.933961123081805454e+03 3.341967013610688033e-19 2.656355535095386233e-19
4.938967051014860772e+03 3.470937608197845199e-19 2.582508322612787271e-19
4.943972978947916999e+03 2.267297261827450926e-19 2.557105009983594161e-19
4.948978906880972318e+03 9.905523656792248987e-20 2.553994899719699918e-19
4.953984834814028545e+03 -2.908399012503086689e-20 2.525835446544516681e-19
4.958990762747083863e+03 -8.026017112978136284e-20 2.509882636888475343e-19
4.963996690680139181e+03 -2.674246910006804327e-19 2.487483279583097985e-19
4.969002618613195409e+03 -1.128132059018559596e-19 2.474420101981128246e-19
